resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,parasitic
1531,Emphyastes fucicola,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,all,exposed,no,y,NA,19725,n
1531,Emphyastes fucicola,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,all,exposed,no,y,NA,19635,n
1533,Thalasselephas testaceus,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11027,n
1533,Thalasselephas testaceus,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10872,n
1533,Thalasselephas testaceus,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10993,n
1533,Thalasselephas testaceus,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10910,n
1533,Thalasselephas testaceus,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11236,n
1533,Thalasselephas testaceus,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3471,n
1533,Thalasselephas testaceus,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10978,n
1533,Thalasselephas testaceus,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3685,n
1533,Thalasselephas testaceus,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,high,exposed,no,y,NA,19727,n
1533,Thalasselephas testaceus,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,high,exposed,no,y,NA,19637,n
1481,Neochthebius vandykei,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3472,n
1481,Neochthebius vandykei,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3633,n
1481,Neochthebius vandykei,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,high,exposed,no,y,NA,19675,n
1481,Neochthebius vandykei,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,high,exposed,no,y,NA,19585,n
1483,Cercyon fimbriatus,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11020,n
1483,Cercyon fimbriatus,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10865,n
1483,Cercyon fimbriatus,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10986,n
1483,Cercyon fimbriatus,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10903,n
1483,Cercyon fimbriatus,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11229,n
1483,Cercyon fimbriatus,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3473,n
1483,Cercyon fimbriatus,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10971,n
1483,Cercyon fimbriatus,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3635,n
1483,Cercyon fimbriatus,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,high,exposed,no,y,NA,19677,n
1483,Cercyon fimbriatus,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,high,exposed,no,y,NA,19587,n
1485,Cercyon luniger,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11021,n
1485,Cercyon luniger,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10866,n
1485,Cercyon luniger,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10987,n
1485,Cercyon luniger,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10904,n
1485,Cercyon luniger,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11230,n
1485,Cercyon luniger,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3474,n
1485,Cercyon luniger,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10972,n
1485,Cercyon luniger,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3637,n
1485,Cercyon luniger,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,all,exposed,no,y,NA,19679,n
1485,Cercyon luniger,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,all,exposed,no,y,NA,19589,n
1526,Endeodes collaris,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11024,n
1526,Endeodes collaris,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10869,n
1526,Endeodes collaris,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10990,n
1526,Endeodes collaris,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10907,n
1526,Endeodes collaris,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11233,n
1526,Endeodes collaris,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3475,n
1526,Endeodes collaris,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10975,n
1526,Endeodes collaris,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3678,n
1526,Endeodes collaris,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,high,exposed,no,y,NA,19720,n
1526,Endeodes collaris,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,high,exposed,no,y,NA,19630,n
1504,Diaulota vandykei,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11022,n
1504,Diaulota vandykei,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10867,n
1504,Diaulota vandykei,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10988,n
1504,Diaulota vandykei,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10905,n
1504,Diaulota vandykei,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11231,n
1504,Diaulota vandykei,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3478,n
1504,Diaulota vandykei,insect,3,1500,Cafius nauticus,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12348,n
1504,Diaulota vandykei,insect,3,1497,Cafius opacus,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12237,n
1504,Diaulota vandykei,insect,3,1498,Cafius sulcicollis,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12274,n
1504,Diaulota vandykei,insect,3,1499,Cafius sulcicollis,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12311,n
1504,Diaulota vandykei,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10973,n
1504,Diaulota vandykei,insect,3,1504,Diaulota vandykei,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12496,n
1504,Diaulota vandykei,insect,3,1515,Liparocephalus cordicollis,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12903,n
1504,Diaulota vandykei,insect,3,1516,Liparocephalus cordicollis,insect,4,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12940,n
1504,Diaulota vandykei,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3656,n
1504,Diaulota vandykei,insect,3,1493,Bryothinusa catalinae,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12089,n
1504,Diaulota vandykei,insect,3,1501,Diaulota densissima,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12385,n
1504,Diaulota vandykei,insect,3,1502,Diaulota fulviventris,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12422,n
1504,Diaulota vandykei,insect,3,1503,Diaulota vandykei,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12459,n
1504,Diaulota vandykei,insect,3,1505,Diaulota harteri,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12533,n
1504,Diaulota vandykei,insect,3,1514,Liparocephalus cordicollis,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,12866,n
1504,Diaulota vandykei,insect,3,3031,Tringa melanoleuca,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18753,n
1504,Diaulota vandykei,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,all,exposed,no,y,NA,19698,n
1504,Diaulota vandykei,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,all,exposed,no,y,NA,19608,n
1515,Liparocephalus cordicollis,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11026,n
1515,Liparocephalus cordicollis,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10871,n
1515,Liparocephalus cordicollis,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10992,n
1515,Liparocephalus cordicollis,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10909,n
1515,Liparocephalus cordicollis,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11235,n
1515,Liparocephalus cordicollis,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3480,n
1515,Liparocephalus cordicollis,insect,3,1500,Cafius nauticus,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12359,n
1515,Liparocephalus cordicollis,insect,3,1497,Cafius opacus,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12248,n
1515,Liparocephalus cordicollis,insect,3,1498,Cafius sulcicollis,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12285,n
1515,Liparocephalus cordicollis,insect,3,1499,Cafius sulcicollis,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12322,n
1515,Liparocephalus cordicollis,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10977,n
1515,Liparocephalus cordicollis,insect,3,1504,Diaulota vandykei,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12507,n
1515,Liparocephalus cordicollis,insect,3,1515,Liparocephalus cordicollis,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12914,n
1515,Liparocephalus cordicollis,insect,3,1516,Liparocephalus cordicollis,insect,4,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12951,n
1515,Liparocephalus cordicollis,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3667,n
1515,Liparocephalus cordicollis,insect,3,1493,Bryothinusa catalinae,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12100,n
1515,Liparocephalus cordicollis,insect,3,1501,Diaulota densissima,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12396,n
1515,Liparocephalus cordicollis,insect,3,1502,Diaulota fulviventris,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12433,n
1515,Liparocephalus cordicollis,insect,3,1503,Diaulota vandykei,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12470,n
1515,Liparocephalus cordicollis,insect,3,1505,Diaulota harteri,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12544,n
1515,Liparocephalus cordicollis,insect,3,1514,Liparocephalus cordicollis,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12877,n
1515,Liparocephalus cordicollis,insect,3,3031,Tringa melanoleuca,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18764,n
1515,Liparocephalus cordicollis,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,middle,exposed,no,y,NA,19709,n
1515,Liparocephalus cordicollis,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,middle,exposed,no,y,NA,19619,n
1471,Oedoparena glauca,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11032,n
1471,Oedoparena glauca,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10877,n
1471,Oedoparena glauca,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10998,n
1471,Oedoparena glauca,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10915,n
1471,Oedoparena glauca,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11241,n
1471,Oedoparena glauca,insect,3,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3481,n
1471,Oedoparena glauca,insect,3,1454,Agaue californica,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10682,n
1471,Oedoparena glauca,insect,3,1455,Agaue variabilis,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10651,n
1471,Oedoparena glauca,insect,3,1448,Agauopsis curvata,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10620,n
1471,Oedoparena glauca,insect,3,1453,Agauopsis filirostris,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10589,n
1471,Oedoparena glauca,insect,3,1449,Agauopsis newelli,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10558,n
1471,Oedoparena glauca,insect,3,1456,Copidognathus curtus,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10713,n
1471,Oedoparena glauca,insect,3,1450,Halacarus magniporus,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10527,n
1471,Oedoparena glauca,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10983,n
1471,Oedoparena glauca,insect,3,1483,Cercyon fimbriatus,insect,3,1,3,6,2,MAH,NA,high,exposed,NA,yes,reported in MAH but they were guessing based on Cercyon sp. in Europe,10757,n
1471,Oedoparena glauca,insect,3,1485,Cercyon luniger,insect,3,1,3,6,2,MAH,NA,high,exposed,NA,yes,reported in MAH but they were guessing based on Cercyon sp. in Europe,10761,n
1471,Oedoparena glauca,insect,3,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3626,n
1471,Oedoparena glauca,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,all,exposed,no,y,NA,19665,n
1471,Oedoparena glauca,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,all,exposed,no,y,NA,19575,n
1516,Liparocephalus cordicollis,insect,4,761,Ligia pallasii,isopod,1,1,NA,6,1,Walla Walla; Light & Smith,NA,high,exposed,NA,yes,NA,3482,n
1516,Liparocephalus cordicollis,insect,4,1500,Cafius nauticus,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12360,n
1516,Liparocephalus cordicollis,insect,4,1497,Cafius opacus,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12249,n
1516,Liparocephalus cordicollis,insect,4,1498,Cafius sulcicollis,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12286,n
1516,Liparocephalus cordicollis,insect,4,1499,Cafius sulcicollis,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12323,n
1516,Liparocephalus cordicollis,insect,4,1504,Diaulota vandykei,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12508,n
1516,Liparocephalus cordicollis,insect,4,1515,Liparocephalus cordicollis,insect,3,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12915,n
1516,Liparocephalus cordicollis,insect,4,1516,Liparocephalus cordicollis,insect,4,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12952,n
1516,Liparocephalus cordicollis,insect,4,1476,Anisolabis maritima,insect,1,1,3,6,1,Light & Smith,NA,high,exposed,NA,yes,limited inferred insect prey to non-volant insects and life stages,3668,n
1516,Liparocephalus cordicollis,insect,4,1493,Bryothinusa catalinae,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12101,n
1516,Liparocephalus cordicollis,insect,4,1501,Diaulota densissima,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12397,n
1516,Liparocephalus cordicollis,insect,4,1502,Diaulota fulviventris,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12434,n
1516,Liparocephalus cordicollis,insect,4,1503,Diaulota vandykei,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12471,n
1516,Liparocephalus cordicollis,insect,4,1505,Diaulota harteri,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12545,n
1516,Liparocephalus cordicollis,insect,4,1514,Liparocephalus cordicollis,insect,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,12878,n
1516,Liparocephalus cordicollis,insect,4,3031,Tringa melanoleuca,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,middle,NA,no,y,NA,18765,n
1516,Liparocephalus cordicollis,insect,4,3043,Egretta thula,bird,1,1,2,6,1,393,NA,middle,exposed,no,y,NA,19710,n
1516,Liparocephalus cordicollis,insect,4,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,middle,exposed,no,y,NA,19620,n
1516,Liparocephalus cordicollis,insect,4,3021,Numenius americanus,bird,1,1,3,6,1,395,Bolinas Lagoon,all,both,n,yes,"eaten by ""birds""",11543,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11029,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,15,Clinocottus analis,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10874,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,2077,Artedius harringtoni,fish,1,1,4,6,2,354,"Puget Sound, WA",all,pools,NA,yes,NA,10995,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,2094,Oligocottus snyderi,fish,1,1,2,6,1,72,Central CA,all,pools,NA,yes,NA,10912,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,2093,Oligocottus rubellio,fish,1,1,4,6,1,72,Central CA,all,pools,NA,yes,NA,11238,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1500,Cafius nauticus,insect,1,1,NA,6,1,Light & Smith,NA,high,exposed,NA,yes,NA,3503,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1497,Cafius opacus,insect,1,1,NA,6,1,Light & Smith,NA,high,exposed,NA,yes,NA,3491,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1498,Cafius sulcicollis,insect,1,1,NA,6,1,Light & Smith,NA,high,exposed,NA,yes,NA,3495,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1499,Cafius sulcicollis,insect,3,1,NA,6,1,Light & Smith,NA,high,exposed,NA,yes,NA,3499,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1454,Agaue californica,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10674,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1455,Agaue variabilis,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10643,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1448,Agauopsis curvata,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10612,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1453,Agauopsis filirostris,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10581,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1449,Agauopsis newelli,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10550,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1456,Copidognathus curtus,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10705,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1450,Halacarus magniporus,mite,1,1,4,10,2,"345, 346",NA,high,both,NA,yes,NA,10519,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,2095,Oligocottus spp.,fish,1,1,3,6,1,72,Central CA,all,pools,NA,yes,NA,10980,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1483,Cercyon fimbriatus,insect,3,1,3,6,2,MAH,NA,high,exposed,NA,yes,reported in MAH but they were guessing based on Cercyon sp. in Europe,10755,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,1485,Cercyon luniger,insect,3,1,3,6,2,MAH,NA,high,exposed,NA,yes,reported in MAH but they were guessing based on Cercyon sp. in Europe,10759,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,3043,Egretta thula,bird,1,1,2,6,1,393,NA,high to middle,exposed,no,y,NA,19652,n
578,Dicranomyia (Idioglochina) marmorata,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,2,6,1,392,NA,high to middle,exposed,no,y,NA,19562,n
365,Musculus pygmaeus,mussel,1,285,Nucella lamellosa,snail,1,1,4,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,both,NA,no,NA,3577,n
365,Musculus pygmaeus,mussel,1,1845,Nucella analoga analoga,snail,1,1,4,6,1,Light & Smith,NA,high,both,NA,no,NA,3586,n
1957,Gregariella coarctata,mussel,1,285,Nucella lamellosa,snail,1,1,4,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,no,NA,3581,n
1957,Gregariella coarctata,mussel,1,1845,Nucella analoga analoga,snail,1,1,4,6,1,Light & Smith,NA,low,both,NA,no,NA,3590,n
1960,Modiolus modiolus,mussel,1,549,Cancer antennaria,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18285,n
1960,Modiolus modiolus,mussel,1,562,Cancer gracilis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18306,n
1960,Modiolus modiolus,mussel,1,550,Cancer anthonyi,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18288,n
1960,Modiolus modiolus,mussel,1,554,Cancer productus,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18300,n
1960,Modiolus modiolus,mussel,1,285,Nucella lamellosa,snail,1,1,4,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,both,NA,no,NA,3583,n
1960,Modiolus modiolus,mussel,1,555,Cancer productus,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18303,n
1960,Modiolus modiolus,mussel,1,553,Cancer oregonensis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18297,n
1960,Modiolus modiolus,mussel,1,551,Cancer jordani,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18291,n
1960,Modiolus modiolus,mussel,1,552,Cancer branneri,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18294,n
1960,Modiolus modiolus,mussel,1,995,Cancer gracilis,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18309,n
1960,Modiolus modiolus,mussel,1,996,Cancer gracilis,true crab,3,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,18312,n
1960,Modiolus modiolus,mussel,1,720,Evasterias troschelii,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,13294,n
1960,Modiolus modiolus,mussel,1,719,Enhydra lutris,mammal,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14788,n
1960,Modiolus modiolus,mussel,1,712,Homo sapiens,human,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,NA,14745,n
