resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,confidence,incl.code
2325,drift algae,algae,0,2344,Holmesimysis sculpta,mysid,1,3,306,4,4,1
2325,drift algae,algae,0,2352,Desdimelita californica,gammarid,1,3,Light & Smith,3,1,1
2325,drift algae,algae,0,3018,Larus brachyrynchus,bird,1,1,407,6,2,1
2326,Fucellia sp.,insect,1,1448,Agauopsis curvata,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,1449,Agauopsis newelli,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,1450,Halacarus magniporus,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,1453,Agauopsis filirostris,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,1454,Agaue californica,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,1455,Agaue variabilis,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,1456,Copidognathus curtus,mite,1,1,"345, 346",10,4,2
2326,Fucellia sp.,insect,1,3013,Larus californicus,bird,1,1,410,10,4,1
2326,Fucellia sp.,insect,1,3015,Chroicocephalus philadelphia,bird,1,1,"392, 392","6, 6",2,1
2326,Fucellia sp.,insect,1,3031,Tringa melanoleuca,bird,1,1,409,5,3,2
2326,Fucellia sp.,insect,1,3043,Egretta thula,bird,1,1,393,6,2,1
2327,Fucellia sp.,insect,3,8,Atherinops affinis,fish,1,1,357,6,2,1
2327,Fucellia sp.,insect,3,15,Clinocottus analis,fish,1,1,72,6,2,1
2327,Fucellia sp.,insect,3,761,Ligia pallasii,isopod,1,1,Walla Walla; Light & Smith,6,NA,1
2327,Fucellia sp.,insect,3,1448,Agauopsis curvata,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1449,Agauopsis newelli,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1450,Halacarus magniporus,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1453,Agauopsis filirostris,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1454,Agaue californica,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1455,Agaue variabilis,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1456,Copidognathus curtus,mite,1,1,"345, 346",10,4,2
2327,Fucellia sp.,insect,3,1476,Anisolabis maritima,insect,1,1,Light & Smith,6,3,1
2327,Fucellia sp.,insect,3,1483,Cercyon fimbriatus,insect,3,1,MAH,6,3,2
2327,Fucellia sp.,insect,3,1485,Cercyon luniger,insect,3,1,MAH,6,3,2
2327,Fucellia sp.,insect,3,1497,Cafius opacus,insect,1,1,Light & Smith,6,NA,1
2327,Fucellia sp.,insect,3,1498,Cafius sulcicollis,insect,1,1,Light & Smith,6,NA,1
2327,Fucellia sp.,insect,3,1499,Cafius sulcicollis,insect,3,1,Light & Smith,6,NA,1
2327,Fucellia sp.,insect,3,1500,Cafius nauticus,insect,1,1,Light & Smith,6,NA,1
2327,Fucellia sp.,insect,3,2077,Artedius harringtoni,fish,1,1,354,6,4,2
2327,Fucellia sp.,insect,3,2093,Oligocottus rubellio,fish,1,1,72,6,4,1
2327,Fucellia sp.,insect,3,2094,Oligocottus snyderi,fish,1,1,72,6,2,1
2327,Fucellia sp.,insect,3,2095,Oligocottus spp.,fish,1,1,72,6,3,1
2327,Fucellia sp.,insect,3,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2327,Fucellia sp.,insect,3,3031,Tringa melanoleuca,bird,1,1,409,5,3,2
2327,Fucellia sp.,insect,3,3043,Egretta thula,bird,1,1,393,6,2,1
2328,Canace sp.,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2328,Canace sp.,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2328,Canace sp.,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2328,Canace sp.,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2328,Canace sp.,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2329,Canaceoides nudatus,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2329,Canaceoides nudatus,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2329,Canaceoides nudatus,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2329,Canaceoides nudatus,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2329,Canaceoides nudatus,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2330,Nocticanace arnaudi,insect,2,566,Pachygrapsus crassipes,true crab,1,16,349,3,1,1
2330,Nocticanace arnaudi,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2330,Nocticanace arnaudi,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2330,Nocticanace arnaudi,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2330,Nocticanace arnaudi,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2330,Nocticanace arnaudi,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2331,Chironomids,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2331,Chironomids,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2331,Chironomids,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2331,Chironomids,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith; 351,3,1,1
2331,Chironomids,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2331,Chironomids,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2332,Coelopa (Fucomyia) frigida,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2332,Coelopa (Fucomyia) frigida,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2332,Coelopa (Fucomyia) frigida,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2332,Coelopa (Fucomyia) frigida,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2332,Coelopa (Fucomyia) frigida,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2333,Paraphrosylus praedator,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2333,Paraphrosylus praedator,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2333,Paraphrosylus praedator,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2333,Paraphrosylus praedator,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2333,Paraphrosylus praedator,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2334,Oedoparena glauca,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2334,Oedoparena glauca,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2334,Oedoparena glauca,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2334,Oedoparena glauca,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2334,Oedoparena glauca,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2335,Dicranomyia (Idioglochina) marmorata,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2336,Sarcophagid flies,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2336,Sarcophagid flies,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2336,Sarcophagid flies,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2336,Sarcophagid flies,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2336,Sarcophagid flies,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2337,Fucellia sp.,insect,2,1448,Agauopsis curvata,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1449,Agauopsis newelli,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1450,Halacarus magniporus,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1453,Agauopsis filirostris,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1454,Agaue californica,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1455,Agaue variabilis,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1456,Copidognathus curtus,mite,1,1,"345, 346",4,4,2
2337,Fucellia sp.,insect,2,1476,Anisolabis maritima,insect,1,16,Light & Smith,6,4,1
2337,Fucellia sp.,insect,2,1493,Bryothinusa catalinae,insect,1,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1501,Diaulota densissima,insect,1,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1502,Diaulota fulviventris,insect,1,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1503,Diaulota vandykei,insect,1,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1504,Diaulota vandykei,insect,3,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1505,Diaulota harteri,insect,1,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1514,Liparocephalus cordicollis,insect,1,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,1515,Liparocephalus cordicollis,insect,3,16,Light & Smith,6,NA,1
2337,Fucellia sp.,insect,2,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1
2337,Fucellia sp.,insect,2,3043,Egretta thula,bird,1,1,393,6,2,1
2338,Foraminifera,microorganisms,1,414,Mopalia lignosa,chiton,1,1,"Morris, Abbott, & Haderlie; Light & Smith",3,NA,1
2338,Foraminifera,microorganisms,1,509,Betaeus macginitieae,shrimp,1,1,433,4,3,1
2338,Foraminifera,microorganisms,1,561,Pinnixa faba,true crab,4,1,300,10,3,1
2338,Foraminifera,microorganisms,1,563,Pinnixa longipes,true crab,1,1,300,10,3,1
2338,Foraminifera,microorganisms,1,769,free living nematodes,microorganism,6,1,NA,4,4,1
2338,Foraminifera,microorganisms,1,994,Pinnixa tomentosa,true crab,1,1,"300, Light & Smith","10, 10",3,1
2338,Foraminifera,microorganisms,1,1009,Paguristes ulreyi,hermit crab,1,1,296,3,4,1
2338,Foraminifera,microorganisms,1,1144,Gastrodelphys dalesi,copepod,1,1,312,4,4,1
2338,Foraminifera,microorganisms,1,1145,Gastrodelphys fernaldi,copepod,1,1,312,4,4,2
2338,Foraminifera,microorganisms,1,1200,Cyathura munda,isopod,1,1,MAH,4,4,1
2338,Foraminifera,microorganisms,1,1201,Mesanthura occidentalis,isopod,1,1,MAH,4,4,1
2338,Foraminifera,microorganisms,1,1203,Colanthura bruscai,isopod,1,1,LS,4,4,1
2338,Foraminifera,microorganisms,1,1204,Paranthura elegans,isopod,1,3,Light & Smith,6,2,1
2338,Foraminifera,microorganisms,1,1270,Lignophliantis pyrifera,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1271,Pariphinotus escabrosus,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1272,Dulichia rhabdoplastis,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1273,Podocerus spongicolus,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1274,Aoroides exilis,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1275,Aoroides inermis,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1276,Aoroides intermedius,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1277,Bemlos concavus,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1278,Columbaora cyclocoxa,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1279,Paramicrodeutopus schmitti,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1297,Ampithoe simulans,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1306,Cerapus spp.,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1307,Ericthonius brasiliensis,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1308,Ericthonius rubricornis,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1310,Ischyrocerus parvus,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1311,Jassa borowskyae,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1312,Jassa carltoni,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1313,Jassa morinoi,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1314,Jassa shawi,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1315,Jassa slatteryi,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1317,Microjassa barnardi,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1318,Microjassa litotes,gammarid,1,1,Light & Smith,3,1,1
2338,Foraminifera,microorganisms,1,1320,Monocorophium insidiosum,gammarid,1,1,Light & Smith,3,1,1
