resourceNum,consumerNum,INITIALS,consumerName,consumerCat,consumerStage,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
2322,1764,ZZ_coded,Cyanoplax caverna,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8121,22-Apr-24
2322,1768,ZZ_coded,Cyanoplax cryptica,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8130,22-Apr-24
2322,1765,ZZ_coded,Cyanoplax dentiens,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8139,22-Apr-24
2322,1766,ZZ_coded,Cyanoplax keepiana,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8148,22-Apr-24
2322,1767,ZZ_coded,Cyanoplax lowei,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8157,22-Apr-24
2322,1769,ZZ_coded,Cyanoplax thomasi,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle,both,NA,yes,NA,8166,22-Apr-24
2322,1770,ZZ_coded,Nuttallina fluxa,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8175,22-Apr-24
2322,1290,ZZ_coded,Ampithoe corallina,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8247,22-Apr-24
2322,1291,ZZ_coded,Ampithoe dalli,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8256,22-Apr-24
2322,1292,ZZ_coded,Ampithoe lacertosa,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8265,22-Apr-24
2322,1294,ZZ_coded,Ampithoe pollex,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8283,22-Apr-24
2322,1295,ZZ_coded,Ampithoe ramondi,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8292,22-Apr-24
2322,1296,ZZ_coded,Ampithoe sectimanus,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8301,22-Apr-24
2322,1301,ZZ_coded,Peramphithoe lindbergi,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8310,22-Apr-24
2322,1303,ZZ_coded,Peramphithoe plea,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8328,22-Apr-24
2322,1305,ZZ_coded,Peramphithoe tea,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8337,22-Apr-24
2322,1332,ZZ_coded,Apohyale anceps,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8346,22-Apr-24
2322,1333,ZZ_coded,Apohyale californica,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8355,22-Apr-24
2322,1334,ZZ_coded,Apohyale pugettensis,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8364,22-Apr-24
2322,1335,ZZ_coded,Parallorchestes americana,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8373,22-Apr-24
2322,1336,ZZ_coded,Parallorchestes cowani,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8382,22-Apr-24
2322,1337,ZZ_coded,Parallorchestes leblondi,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8391,22-Apr-24
2322,1338,ZZ_coded,Protohyale (Leptohyale) longipalpa,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8400,22-Apr-24
2322,1339,ZZ_coded,Ptilohyale littoralis,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8409,22-Apr-24
2322,1235,ZZ_coded,Ancinus granulatus,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8427,22-Apr-24
2322,1254,ZZ_coded,Idotea rufescens,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8436,22-Apr-24
2322,1236,ZZ_coded,Dynamene benedicti,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8445,22-Apr-24
2322,1237,ZZ_coded,Dynamenella dilatata,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8454,22-Apr-24
2322,1238,ZZ_coded,Dynamenella glabra,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8463,22-Apr-24
2322,1241,ZZ_coded,Exosphaeroma inornata,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8490,22-Apr-24
2322,478,ZZ_coded,Exosphaeroma octoncum,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8499,22-Apr-24
2322,479,ZZ_coded,Exosphaeroma rhomburum,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8508,22-Apr-24
2322,1242,ZZ_coded,Gnorimosphaeroma noblei,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8517,22-Apr-24
2322,1243,ZZ_coded,Paradella dianae,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8526,22-Apr-24
2322,1244,ZZ_coded,Sphaeroma quoianum,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8535,22-Apr-24
2322,1245,ZZ_coded,Sphaeroma walkeri,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8544,22-Apr-24
2322,1876,ZZ_coded,Lottia digitalis situs,limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8571,22-Apr-24
2322,1881,ZZ_coded,Runcina macfarlandi,limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8580,22-Apr-24
2322,1875,ZZ_coded,Williamia peltoides,limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8589,22-Apr-24
2322,537,ZZ_coded,Epialtoides hiltoni,true crab,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8625,22-Apr-24
891,720,ZZ,Evasterias troschelii,asteroid,1,Terebratalia transversa,brachiopod,1,1,NA,6,NA,Light & Smith,NA,very low,pools,NA,yes,NA,3048,1-Apr-24
529,1720,ZZ,Amphiporus formidabilis,nemertean,1,Petrolisthes eriomerus,porcelain crab,1,30,NA,6,NA,Light & Smith,NA,all,both,NA,yes,chelipeds,3065,1-Apr-24
529,1720,ZZ,Amphiporus formidabilis,nemertean,1,Petrolisthes eriomerus,porcelain crab,1,3,NA,6,NA,Light & Smith,NA,all,both,NA,yes,chelipeds,3070,1-Apr-24
529,692,ZZ,nematode_8,NA,1,Petrolisthes eriomerus,porcelain crab,1,6,NA,1,6,diss_84,Rancho Marino,middle,pools,n,n,NA,10235,24-Apr-24
529,682,ZZ,metacercaria_2,NA,5,Petrolisthes eriomerus,porcelain crab,1,6,NA,1,6,diss_84,Rancho Marino,middle,pools,n,n,NA,10236,24-Apr-24
529,689,ZZ,nematode_5,NA,1,Petrolisthes eriomerus,porcelain crab,1,6,NA,1,6,diss_89,Rancho Marino,low,pools,n,n,NA,10237,24-Apr-24
530,1720,ZZ,Amphiporus formidabilis,nemertean,1,Petrolisthes manimaculis,porcelain crab,1,30,NA,6,NA,Light & Smith,NA,all,both,NA,yes,chelipeds,3066,1-Apr-24
530,1720,ZZ,Amphiporus formidabilis,nemertean,1,Petrolisthes manimaculis,porcelain crab,1,3,NA,6,NA,Light & Smith,NA,all,both,NA,yes,chelipeds,3071,1-Apr-24
528,1720,ZZ,Amphiporus formidabilis,nemertean,1,Petrolisthes rathbunae,porcelain crab,1,30,NA,6,NA,Light & Smith,NA,all,both,NA,yes,chelipeds,3067,1-Apr-24
528,1720,ZZ,Amphiporus formidabilis,nemertean,1,Petrolisthes rathbunae,porcelain crab,1,3,NA,6,NA,Light & Smith,NA,all,both,NA,yes,chelipeds,3072,1-Apr-24
2323,609,ZZ,Protohyale (Protohyale) frequens,gammarid,1,coralline algae,coralline algae,1,3,3,3,NA,304; Light & Smith,NA,all,pools,NA,yes,NA,4132,17-Apr-24
2323,501,ZZ_coded,Ampithoe plumulosa,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8272,22-Apr-24
2323,229,ZZ,Haliotis cracherodii,abalone,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,both,NA,no,NA,3074,1-Apr-24
2323,215,ZZ,Lottia scutum,true limpet,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,both,NA,no,NA,3143,1-Apr-24
2323,417,ZZ,Cryptochiton stelleri,chiton,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,3077,1-Apr-24
2323,558,ZZ,Paraxanthias taylori,true crab,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,middle to low,both,NA,no,NA,3079,1-Apr-24
2323,240,ZZ_coded,Tegula eiseni,snail,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,NA,both,NA,yes,NA,8605,22-Apr-24
2323,404,ZZ,Tonicella lineata,chiton,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; light & Smith",NA,low,both,NA,no,NA,3076,1-Apr-24
2323,200,ZZ_coded,Lottia fenestrata,true limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8632,22-Apr-24
2323,206,ZZ_coded,Lottia strigatella,true limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8650,22-Apr-24
2323,209,ZZ_coded,Lottia persona,true limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,high to middle,both,NA,yes,NA,8641,22-Apr-24
2323,245,ZZ_coded,Homalopoma luridum,topsnail,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8614,22-Apr-24
2323,1239,ZZ_coded,Dynamenella sheareri,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8470,22-Apr-24
2323,477,ZZ_coded,Exosphaeroma amplicauda,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8479,22-Apr-24
2323,1758,ZZ_coded,Lepidozona radians,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8029,22-Apr-24
2323,1878,ZZ_coded,Littorina plena,limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8560,22-Apr-24
2323,1771,ZZ_coded,Tonicella lokii,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8182,22-Apr-24
2323,1458,ZZ_coded,Ameronothroiid mites,mite,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8596,22-Apr-24
2323,506,ZZ_coded,Caprella sp.,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7975,22-Apr-24
2323,1403,ZZ_coded,Caprella alaskana,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7885,22-Apr-24
2323,1404,ZZ_coded,Caprella brevirostris,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7894,22-Apr-24
2323,1407,ZZ_coded,Caprella ferrea,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7903,22-Apr-24
2323,1408,ZZ_coded,Caprella greenleyi,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7912,22-Apr-24
2323,1409,ZZ_coded,Caprella incisa,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7921,22-Apr-24
2323,1410,ZZ_coded,Caprella kennerlyi,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7930,22-Apr-24
2323,1411,ZZ_coded,Caprella laeviuscula,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7939,22-Apr-24
2323,1412,ZZ_coded,Caprella natalensis,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7948,22-Apr-24
2323,1413,ZZ_coded,Caprella penantis,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7957,22-Apr-24
2323,1414,ZZ_coded,Caprella pilipalma,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7966,22-Apr-24
2323,1415,ZZ_coded,Caprella verrucosa,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7984,22-Apr-24
2323,1419,ZZ_coded,Cercops compactus,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7993,22-Apr-24
2323,1417,ZZ_coded,Tritella laevis,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8002,22-Apr-24
2323,1418,ZZ_coded,Tritella pilimana,caprellid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8011,22-Apr-24
2323,491,ZZ,Idotea montereyensis,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,both,NA,yes,NA,4244,18-Apr-24
2323,169,ZZ_coded,Strongylocentrotus franciscanus,urchin,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,very low,both,NA,yes,NA,8659,22-Apr-24
2323,1000,ZZ,Lophopanopeus bellus bellus,true crab,1,coralline algae,coralline algae,1,3,4,5,2,280,NA,all,both,NA,yes,NA,4156,17-Apr-24
2323,1001,ZZ,Lophopanopeus bellus digensis,true crab,1,coralline algae,coralline algae,1,3,4,5,2,280,NA,all,both,NA,yes,NA,4160,17-Apr-24
2323,1002,ZZ,Lophopanopeus leucomanus,true crab,1,coralline algae,coralline algae,1,3,1,3,NA,293,NA,NA,NA,NA,NA,NA,4012,13-Apr-24
2323,1002,ZZ,Lophopanopeus leucomanus,true crab,1,coralline algae,coralline algae,1,3,1,3,NA,293,NA,all,both,NA,yes,NA,4165,17-Apr-24
2323,557,ZZ,Lophopanopeus leucomanus leucomanus,true crab,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,3142,1-Apr-24
2323,212,ZZ,Lottia triangularis,true limpet,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,no,NA,3073,1-Apr-24
2323,256,ZZ,Antisabia panamensis,slipper snail,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,3075,1-Apr-24
2323,556,ZZ,Cycloxanthops novemdentatus,true crab,1,coralline algae,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,3078,1-Apr-24
2323,481,ZZ,Paracerceis sculpta,isopod,1,coralline algae,coralline algae,1,3,1,3,NA,298,NA,low,both,NA,yes,NA,4050,13-Apr-24
2323,481,ZZ,Paracerceis sculpta,isopod,1,coralline algae,coralline algae,1,3,1,3,NA,298,NA,low,both,NA,yes,NA,4185,17-Apr-24
2323,482,ZZ,Paracerceis gilliana,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,4186,17-Apr-24
2323,252,ZZ,Bittium eschrichtii,snail,1,coralline algae,coralline algae,1,3,4,4,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,yes,NA,4228,18-Apr-24
2323,257,ZZ,Hipponix tumens,snail,1,coralline algae,coralline algae,1,3,1,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,yes,NA,4218,17-Apr-24
2323,1252,ZZ,Idotea ochotensis,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,Light & Smith,NA,all,both,NA,yes,NA,4252,18-Apr-24
2323,1249,ZZ,Colidotea findleyi,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4432,22-Apr-24
2323,1250,ZZ,Erichsonella crenulata,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4433,22-Apr-24
2323,1251,ZZ,Erichsonella pseudoculata,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4434,22-Apr-24
2323,492,ZZ,Pentidotea kirchanskii,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,low,both,NA,yes,NA,4435,22-Apr-24
2323,1255,ZZ,Pentidotea schmitti,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4436,22-Apr-24
2323,1256,ZZ,Synidotea berolzheimeri,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4437,22-Apr-24
2323,1257,ZZ,Synidotea consolidata,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4438,22-Apr-24
2323,1258,ZZ,Synidotea harfordi,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4439,22-Apr-24
2323,1259,ZZ,Synidotea pettiboneae,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4440,22-Apr-24
2323,1260,ZZ,Synidotea ritteri,isopod,1,coralline algae,coralline algae,1,3,4,4,NA,317,NA,all,both,NA,yes,NA,4441,22-Apr-24
2323,1777,ZZ_coded,Mopalia kennerleyi,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8083,22-Apr-24
2323,1778,ZZ_coded,Mopalia lionota,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8092,22-Apr-24
2323,1779,ZZ_coded,Mopalia plumosa,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8101,22-Apr-24
2323,1763,ZZ_coded,Cyanoplax berryana,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8110,22-Apr-24
2323,1764,ZZ_coded,Cyanoplax caverna,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8119,22-Apr-24
2323,1768,ZZ_coded,Cyanoplax cryptica,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8128,22-Apr-24
2323,1765,ZZ_coded,Cyanoplax dentiens,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8137,22-Apr-24
2323,1766,ZZ_coded,Cyanoplax keepiana,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8146,22-Apr-24
2323,1767,ZZ_coded,Cyanoplax lowei,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8155,22-Apr-24
2323,1769,ZZ_coded,Cyanoplax thomasi,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle,both,NA,yes,NA,8164,22-Apr-24
2323,1770,ZZ_coded,Nuttallina fluxa,chiton,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8173,22-Apr-24
2323,1290,ZZ_coded,Ampithoe corallina,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8245,22-Apr-24
2323,1291,ZZ_coded,Ampithoe dalli,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8254,22-Apr-24
2323,1292,ZZ_coded,Ampithoe lacertosa,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8263,22-Apr-24
2323,1294,ZZ_coded,Ampithoe pollex,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8281,22-Apr-24
2323,1295,ZZ_coded,Ampithoe ramondi,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8290,22-Apr-24
2323,1296,ZZ_coded,Ampithoe sectimanus,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8299,22-Apr-24
2323,1301,ZZ_coded,Peramphithoe lindbergi,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8308,22-Apr-24
2323,1303,ZZ_coded,Peramphithoe plea,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8326,22-Apr-24
2323,1305,ZZ_coded,Peramphithoe tea,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8335,22-Apr-24
2323,1332,ZZ_coded,Apohyale anceps,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8344,22-Apr-24
2323,1333,ZZ_coded,Apohyale californica,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8353,22-Apr-24
2323,1334,ZZ_coded,Apohyale pugettensis,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8362,22-Apr-24
2323,1335,ZZ_coded,Parallorchestes americana,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8371,22-Apr-24
2323,1336,ZZ_coded,Parallorchestes cowani,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8380,22-Apr-24
2323,1337,ZZ_coded,Parallorchestes leblondi,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8389,22-Apr-24
2323,1338,ZZ_coded,Protohyale (Leptohyale) longipalpa,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8398,22-Apr-24
2323,1339,ZZ_coded,Ptilohyale littoralis,gammarid,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8407,22-Apr-24
2323,1235,ZZ_coded,Ancinus granulatus,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8425,22-Apr-24
2323,1254,ZZ_coded,Idotea rufescens,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8434,22-Apr-24
2323,1236,ZZ_coded,Dynamene benedicti,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8443,22-Apr-24
2323,1237,ZZ_coded,Dynamenella dilatata,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8452,22-Apr-24
2323,1238,ZZ_coded,Dynamenella glabra,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8461,22-Apr-24
2323,1241,ZZ_coded,Exosphaeroma inornata,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8488,22-Apr-24
2323,478,ZZ_coded,Exosphaeroma octoncum,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8497,22-Apr-24
2323,479,ZZ_coded,Exosphaeroma rhomburum,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8506,22-Apr-24
2323,1242,ZZ_coded,Gnorimosphaeroma noblei,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8515,22-Apr-24
2323,1243,ZZ_coded,Paradella dianae,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8524,22-Apr-24
2323,1244,ZZ_coded,Sphaeroma quoianum,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8533,22-Apr-24
2323,1245,ZZ_coded,Sphaeroma walkeri,isopod,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8542,22-Apr-24
2323,1876,ZZ_coded,Lottia digitalis situs,limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8569,22-Apr-24
2323,1881,ZZ_coded,Runcina macfarlandi,limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8578,22-Apr-24
2323,1875,ZZ_coded,Williamia peltoides,limpet,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8587,22-Apr-24
2323,537,ZZ_coded,Epialtoides hiltoni,true crab,1,coralline algae,coralline algae,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8623,22-Apr-24
2076,420,ZZ,Enteroctopus dofleini,octopus,4,Artedius corallinus,fish,1,1,3,6,NA,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3746,3-Apr-24
2076,1745,ZZ,Enteroctopus dofleini,octopus,1,Artedius corallinus,fish,1,1,3,6,NA,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3766,3-Apr-24
2076,1192,ZZ,Clavella parva,copepod,1,Artedius corallinus,fish,1,7,NA,6,NA,Light & Smith,NA,all,pools,NA,no,NA,3100,1-Apr-24
2076,1129,ZZ,Holobomolochus spinulus,copepod,1,Artedius corallinus,fish,1,7,NA,6,NA,Light & Smith,NA,all,pools,NA,no,NA,3080,1-Apr-24
2076,1193,ZZ,Naobranchia occidentalis,copepod,1,Artedius corallinus,fish,1,7,NA,6,NA,Light & Smith,NA,all,pools,NA,no,NA,3120,1-Apr-24
2084,420,ZZ,Enteroctopus dofleini,octopus,4,Clinocottus recalvus,fish,1,1,3,6,NA,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3755,3-Apr-24
2084,1745,ZZ,Enteroctopus dofleini,octopus,1,Clinocottus recalvus,fish,1,1,3,6,NA,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3775,3-Apr-24
