resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,localities,confidence,parasitic
2086,Enophrys bison,fish,1,2227,Genolinea aspicotti,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2248,Janusion virida,leech,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2268,Prosorhynchus squamatus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2282,Trichodina domerguei,ciliate,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2369,Genolinea manteri,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2086,Enophrys bison,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2086,Enophrys bison,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2086,Enophrys bison,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2087,Gibbonsia montereyensis,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2087,Gibbonsia montereyensis,fish,1,1185,Lepeophtheirus hospitalis,copepod,1,7,435,3,NA,2,y
2087,Gibbonsia montereyensis,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2087,Gibbonsia montereyensis,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2087,Gibbonsia montereyensis,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2087,Gibbonsia montereyensis,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2087,Gibbonsia montereyensis,fish,1,3047,Urile penicillatus,bird,1,1,415,6,Northeast Pacific,1,n
2088,Hemilepidotus hemilepidotus,fish,1,104,Urticina crassicornis,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
2088,Hemilepidotus hemilepidotus,fish,1,105,Urticina coriacea,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
2088,Hemilepidotus hemilepidotus,fish,1,106,Urticina lofotensis,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
2088,Hemilepidotus hemilepidotus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2088,Hemilepidotus hemilepidotus,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2088,Hemilepidotus hemilepidotus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2088,Hemilepidotus hemilepidotus,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2088,Hemilepidotus hemilepidotus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2088,Hemilepidotus hemilepidotus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2088,Hemilepidotus hemilepidotus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2088,Hemilepidotus hemilepidotus,fish,1,2112,Genolinea laticauda,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2114,Tubulovesicula lindbergi,trematode,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2125,Podocotyle sinusacca,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2131,Derogenes varicus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2132,Ascarophis sebastodis,nematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2149,Echinorhynchus gadi,acanthocephalan,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2150,Corynosoma sp.,acanthocephalan,4,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2151,Corynosoma sp.,acanthocephalan,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2162,Phocanema decipiens,nematode,5,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2178,Chondracanthus sp.,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2179,Caudotestis opisthorchis,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2247,Lepidophyllum cameroni,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,2278,Steganoderma formosum,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2088,Hemilepidotus hemilepidotus,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2088,Hemilepidotus hemilepidotus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2088,Hemilepidotus hemilepidotus,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2088,Hemilepidotus hemilepidotus,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2091,Liparis florae,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2091,Liparis florae,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2091,Liparis florae,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2091,Liparis florae,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2091,Liparis florae,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2092,Oligocottus rimensis,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2092,Oligocottus rimensis,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2092,Oligocottus rimensis,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2092,Oligocottus rimensis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2092,Oligocottus rimensis,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2092,Oligocottus rimensis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2092,Oligocottus rimensis,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2092,Oligocottus rimensis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2092,Oligocottus rimensis,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2092,Oligocottus rimensis,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2092,Oligocottus rimensis,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2092,Oligocottus rimensis,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2093,Oligocottus rubellio,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2093,Oligocottus rubellio,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2093,Oligocottus rubellio,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2093,Oligocottus rubellio,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2093,Oligocottus rubellio,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2093,Oligocottus rubellio,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2093,Oligocottus rubellio,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2093,Oligocottus rubellio,fish,1,1544,Heptacyclus buthi,leech,1,6,435,3,NA,2,y
2093,Oligocottus rubellio,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2093,Oligocottus rubellio,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2093,Oligocottus rubellio,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2093,Oligocottus rubellio,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2093,Oligocottus rubellio,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2094,Oligocottus snyderi,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2094,Oligocottus snyderi,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2094,Oligocottus snyderi,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2094,Oligocottus snyderi,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2094,Oligocottus snyderi,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2094,Oligocottus snyderi,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2094,Oligocottus snyderi,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2094,Oligocottus snyderi,fish,1,1544,Heptacyclus buthi,leech,1,6,435,3,NA,2,y
2094,Oligocottus snyderi,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2094,Oligocottus snyderi,fish,1,2113,Podocotyle californica,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2094,Oligocottus snyderi,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2094,Oligocottus snyderi,fish,1,2147,Myxidium incurvatum,myxozoan,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2094,Oligocottus snyderi,fish,1,2183,Zoogonoides viviparus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
