INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,1799,Lacuna unifasciata,snail,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16888,29-May-24
ZZ_coded,1799,Lacuna unifasciata,snail,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16889,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,784,Laminaria sinclairii,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16890,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,784,Laminaria sinclairii,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16891,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,784,Laminaria sinclairii,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16892,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,784,Laminaria sinclairii,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16893,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,784,Laminaria sinclairii,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16894,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,784,Laminaria sinclairii,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16895,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16896,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16897,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16898,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16899,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16900,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16901,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16902,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16903,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16904,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16905,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16906,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16907,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,16908,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16909,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,16910,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16911,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,16912,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16913,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,16914,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16915,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,16916,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16917,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,16918,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16919,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16920,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16921,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16922,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16923,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16924,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16925,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16926,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16927,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16928,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16929,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16930,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16931,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,656,Cladophora columbiana,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16932,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,2307,Chaetomorpha sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16933,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,2319,Rhizoclonium riparium,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16934,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,656,Cladophora columbiana,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16935,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,2307,Chaetomorpha sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16936,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,2319,Rhizoclonium riparium,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16937,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,656,Cladophora columbiana,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16938,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,2307,Chaetomorpha sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16939,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,2319,Rhizoclonium riparium,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16940,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,656,Cladophora columbiana,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16941,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,2307,Chaetomorpha sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16942,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,2319,Rhizoclonium riparium,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16943,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,656,Cladophora columbiana,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16944,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,2307,Chaetomorpha sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16945,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,2319,Rhizoclonium riparium,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16946,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,656,Cladophora columbiana,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16947,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,2307,Chaetomorpha sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16948,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,2319,Rhizoclonium riparium,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16949,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,2377,Codium fragile californicum,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16950,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,2377,Codium fragile californicum,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16951,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,2377,Codium fragile californicum,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16952,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,2377,Codium fragile californicum,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16953,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,2377,Codium fragile californicum,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16954,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,2377,Codium fragile californicum,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16955,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16956,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16957,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16958,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16959,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16960,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16961,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16962,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16963,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16964,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16965,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,654,Mastocarpus sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16966,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,659,Mastocarpus papillatus,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16967,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16968,29-May-24
ZZ_coded,1877,Littorina littorea,limpet,1,663,Mazzaella laminarioides,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16969,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16970,29-May-24
ZZ_coded,1878,Littorina plena,limpet,1,663,Mazzaella laminarioides,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16971,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16972,29-May-24
ZZ_coded,1879,Littorina saxatilis,limpet,1,663,Mazzaella laminarioides,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16973,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16974,29-May-24
ZZ_coded,1880,Littorina subrotundata,limpet,1,663,Mazzaella laminarioides,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16975,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16976,29-May-24
ZZ_coded,247,Littorina keenae,littorine,1,663,Mazzaella laminarioides,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16977,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16978,29-May-24
ZZ_coded,248,Littorina scutulata,littorine,1,663,Mazzaella laminarioides,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16979,29-May-24
ZZ_coded,1829,Cerithiopsis berryi,snail,1,69,Halichondria panicea,sponge,1,1,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,16980,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,366,Mytilus californianus,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16981,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,367,Mytilus edulis,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16982,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,1961,Mytilus trossulus,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16983,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,2353,Mytilus galloprovincialis,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16984,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,456,Chthamalus dalli,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16985,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,463,Balanus glandula,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16986,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,464,Balanus glandula,barnacle,4,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16987,29-May-24
ZZ_coded,283,Nucella canaliculata,snail,1,462,Semibalanus cariosus,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16988,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,220,Pyura haustor,tunicate,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16989,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,221,Pyura mirabilis,tunicate,1,1,3,6,2,"375, 376",Sanak Archipelago,very low,NA,no,y,,16990,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,208,Lottia pelta,true limpet,1,1,2,3,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,,16991,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,366,Mytilus californianus,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16992,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,367,Mytilus edulis,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16993,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,1961,Mytilus trossulus,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16994,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,2353,Mytilus galloprovincialis,mussel,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,16995,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,456,Chthamalus dalli,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16996,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,463,Balanus glandula,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16997,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,464,Balanus glandula,barnacle,4,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,16998,29-May-24
ZZ_coded,285,Nucella lamellosa,snail,1,462,Semibalanus cariosus,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,low,NA,no,y,,16999,29-May-24
ZZ_coded,326,Diaulula sandiegensis,nudibranch,1,51,Haliclona gellindra,sponge,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17000,29-May-24
ZZ_coded,326,Diaulula sandiegensis,nudibranch,1,70,Haliclona sp.,sponge,1,1,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17001,29-May-24
ZZ_coded,326,Diaulula sandiegensis,nudibranch,1,629,Haliclona cinerea,sponge,1,1,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17002,29-May-24
ZZ_coded,326,Diaulula sandiegensis,nudibranch,1,746,Haliclona permollis,sponge,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,17003,29-May-24
ZZ_coded,326,Diaulula sandiegensis,nudibranch,1,69,Halichondria panicea,sponge,1,1,2,3,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17004,29-May-24
ZZ_coded,560,Hermissenda crassicornis,nudibranch,1,2392,Hydrozoa,NA,6,1,2,3,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17005,29-May-24
ZZ_coded,560,Hermissenda crassicornis,nudibranch,1,99,Anthopleura xanthogrammica,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17006,29-May-24
ZZ_coded,560,Hermissenda crassicornis,nudibranch,1,100,Anthopleura sola,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17007,29-May-24
ZZ_coded,560,Hermissenda crassicornis,nudibranch,1,101,Anthopleura elegantissima,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17008,29-May-24
ZZ_coded,560,Hermissenda crassicornis,nudibranch,1,103,Anthopleura artemisia,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,17009,29-May-24
ZZ_coded,560,Hermissenda crassicornis,nudibranch,1,560,Hermissenda crassicornis,nudibranch,1,1,2,3,2,"375, 376",Sanak Archipelago,low,NA,no,y,,17010,29-May-24
ZZ_coded,394,Leptochiton rugatus,chiton,1,756,Bacteria,microorganism,1,1,2,3,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17011,29-May-24
ZZ_coded,404,Tonicella lineata,chiton,1,613,Corallina chilensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low to very low,NA,no,y,,17012,29-May-24
ZZ_coded,404,Tonicella lineata,chiton,1,614,Corallina vancouveriensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17013,29-May-24
ZZ_coded,1771,Tonicella lokii,chiton,1,613,Corallina chilensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low to very low,NA,no,y,,17014,29-May-24
ZZ_coded,1771,Tonicella lokii,chiton,1,614,Corallina vancouveriensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17015,29-May-24
ZZ_coded,1772,Tonicella venusta,chiton,1,613,Corallina chilensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low to very low,NA,no,y,,17016,29-May-24
ZZ_coded,1772,Tonicella venusta,chiton,1,614,Corallina vancouveriensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17017,29-May-24
ZZ_coded,1773,Tonicella undocaerulea,chiton,1,613,Corallina chilensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low to very low,NA,no,y,,17018,29-May-24
ZZ_coded,1773,Tonicella undocaerulea,chiton,1,614,Corallina vancouveriensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17019,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,645,Alaria marginata,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17020,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,643,Fucus distichus,brown algae,1,3,3,6,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,17021,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,714,Porphyra sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17022,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,613,Corallina chilensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low to very low,NA,no,y,,17023,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,614,Corallina vancouveriensis,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17024,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,615,Bossiella orbigniana,corraline algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low to very low,NA,no,y,,17025,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,661,Polysiphonia sp.,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,varies,NA,no,y,,17026,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,2316,Polysiphonia hendryi,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17027,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,2321,Odonthalia floccosa,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17028,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,69,Halichondria panicea,sponge,1,1,2,3,2,"375, 376",Sanak Archipelago,NA,NA,no,y,,17029,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,2392,Hydrozoa,NA,6,1,2,3,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17030,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,601,Ulva sp.,green algae,1,3,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17031,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,246,Lacuna marmorata,littorine,1,1,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,17032,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,1798,Lacuna porrecta,snail,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17033,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,1799,Lacuna unifasciata,snail,1,1,3,6,2,"375, 376",Sanak Archipelago,all,NA,no,y,,17034,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,456,Chthamalus dalli,barnacle,1,1,2,3,2,"375, 376",Sanak Archipelago,high to middle,NA,no,y,,17035,29-May-24
ZZ_coded,416,Katharina tunicata,chiton,1,646,Mazzaella splendens,red algae,1,3,3,6,2,"375, 376",Sanak Archipelago,low,NA,no,y,,17036,29-May-24
