man_edits,id.x,species,alternate_nomenclature,category,common_name,functional_role,range,life_stage,body_size_mm,n_s_both,commonality,source,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,preys_on,trophic_strategy,how_picky,eaten_by,non_trophic_epicommensal_w,mutualist_w,parasitized_by,unknown_symbiosis,parasitic_on,how_picky_symbiotically,notes,node_type,node_resolution,web_enter_code,enter_code_2,googled,justification,confidence,x41,clean_zone,aphia,kingdom,phylum,class,order,family,genus,subclass,infraclass,subterclass,superorder,superfamily,subphylum,subfamily,superclass,suborder,infraorder,parvorder,subkingdom,infrakingdom,tribe,subgenus,infraphylum,parvphylum,gigaclass,megaclass,phylum_division,subphylum_subdivision,subtribe,section,subsection,subspecies,epifamily,date_added,species.x,species2,species.y
NA,1565,Epigamia noroi,NA,polychaete,NA,NA,"California, Japan",adult,NA,Both,present,Light & Smith,all,"among hydroids, bryozoans, algae",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,817901,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Epigamia,Errantia,NA,NA,NA,NA,NA,Autolytinae,NA,Nereidiformia,NA,NA,NA,NA,Autolytini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1570,Exogone dwisula,NA,polychaete,NA,NA,Canada to southern California,adult,NA,Both,unclear,Light & Smith,all,NA,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,335873,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Errantia,NA,NA,NA,NA,NA,Exogoninae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1576,Haplosyllis spongicola,NA,polychaete,NA,NA,cosmopolitan,adult,NA,Both,unclear,Light & Smith,low,"Among sponges, bryozoans in shallow rocky habitats",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,131321,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Haplosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1566,Myrianida convoluta,NA,polychaete,NA,NA,"north Pacific, north Atlantic,, Mediterranean",adult,NA,Both,present,Light & Smith,all,"amongst hydroids, bryozoans, tunicates",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,238193,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida,Errantia,NA,NA,NA,NA,NA,Autolytinae,NA,Nereidiformia,NA,NA,NA,NA,Autolytini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1573,Odontosyllis parva,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Among algae, mussels, bryozoans,, sponges",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,330086,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Odontosyllis,Errantia,NA,NA,NA,NA,NA,Eusyllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1574,Odontosyllis phosphorea,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,common,Light & Smith,all,"Common among algal holdfasts, Zostera",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,330087,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Odontosyllis,Errantia,NA,NA,NA,NA,NA,Eusyllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1575,Pionosyllis magnifica,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"in rocky, mixed sediments",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,330693,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Pionosyllis,Errantia,NA,NA,NA,NA,NA,Eusyllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1567,Proceraea cornuta,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,among algae with bryozoans or hydroids,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,131362,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Errantia,NA,NA,NA,NA,NA,Autolytinae,NA,Nereidiformia,NA,NA,NA,NA,Procerini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1568,Proceraea nigropunctata,NA,polychaete,NA,NA,Washington to Southern California,adult,NA,Both,unclear,Light & Smith,low,"Shallow water to about 18 m, on stones, shells among algae, sponges,, hydroids",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,331155,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Errantia,NA,NA,NA,NA,NA,Autolytinae,NA,Nereidiformia,NA,NA,NA,NA,Procerini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1572,Sphaerosyllis bilineata,NA,polychaete,NA,NA,Calfornia,adult,NA,Both,present,Light & Smith,all,rocky habitats,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,331999,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Sphaerosyllis,Errantia,NA,NA,NA,NA,NA,Exogoninae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1571,Sphaerosyllis californiensis,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,rocky habitats,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,332003,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Sphaerosyllis,Errantia,NA,NA,NA,NA,NA,Exogoninae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1577,Syllis elongata,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,common,Light & Smith,all,Common among algal holdfasts on rocky shores,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Errantia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1578,Syllis gracilis,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"With algal holdfasts, in crevices in rocky habitats",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Errantia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1579,Syllis spongiphila,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Associated with various habitats including sponges, mussel beds, shell surfaces, rocks,, mixed sediments",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,157584,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1580,Trypanosyllis gemmipara,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Among bryozoans, sponges,, tunicates in exposed rocky habitats",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,156470,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1581,Trypanosyllis ingens,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Among rocks, algal holdfasts",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,332229,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1582,Typosyllis aciculata,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,rocky habitats,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,332281,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Typosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1583,Typosyllis adamanteus,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Among algae, barnacle clumps",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,334969,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Typosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1584,Typosyllis alternata,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"In mixed sediments, gravel,, rocks;",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,238334,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Typosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1585,Typosyllis armillaris,NA,polychaete,NA,NA,cosmopolitan,adult,NA,N,unclear,Light & Smith,all,NA,solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,156681,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Typosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1586,Typosyllis hyalina,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"In cryptic habitats associated with algae, mussels,, sponges on hard surfaces;",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,162819,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Typosyllis,Errantia,NA,NA,NA,NA,NA,Syllinae,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1588,Typosyllis pulchra,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"Among mussel, algal holdfasts",solitary,mobile,not reported,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Typosyllis,Errantia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1665,Neoleprea californica,Terebella californica,polychaete,NA,NA,Oregon to Southern California,adult,NA,Both,present,Light & Smith,all,Rocky habitats; algal holdfasts,solitary,sessile,not reported,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,selective surface deposit feeding worms whose heads protrude from the surface and extend many spaghetti like tentacles that are covered in sticky mucous.,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,1055191,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Neoleprea,Sedentaria,Canalipalpata,NA,NA,NA,NA,Terebellinae,NA,Terebelliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,438,Pista elongata,NA,polychaete,terebellid tubeworm,NA,NA,adult,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"solitary tube attached under rocks, in crevices; In rocky habitats, forms muddy tubes in crevices, under rocks; often has commensal scale worms, pea crabs in the burrows.",solitary,sessile,not reported,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,4,fix,NA,NA,NA,NA,middle,330759,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Pista,Sedentaria,Canalipalpata,NA,NA,NA,NA,Terebellinae,NA,Terebelliformia,NA,NA,NA,NA,Lanicini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1666,Polycirrus californicus,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,"in sandy, rocky areas;",solitary,sessile,not reported,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,330867,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,Sedentaria,Canalipalpata,NA,NA,NA,NA,Terebellinae,NA,Terebelliformia,NA,NA,NA,NA,Polycirrini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1667,Polycirrus spp.,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,common,Light & Smith,all,"Common in rocky habitats, also in mud in tires, other habitats on floats, docks",solitary,sessile,not reported,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,Sedentaria,Canalipalpata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1668,Ramex californiensis,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,Rocky habitats on exposed outer coast.,solitary,sessile,not reported,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,331473,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Ramex,Sedentaria,Canalipalpata,NA,NA,NA,NA,Terebellinae,NA,Terebelliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1669,Spinosphaera oculata,NA,polychaete,NA,NA,Northern California,adult,NA,N,present,Light & Smith,all,rocky habitats on exposed outer coast; intertidal,solitary,sessile,not reported,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,332040,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Spinosphaera,Sedentaria,Canalipalpata,NA,NA,NA,NA,Terebellinae,NA,Terebelliformia,NA,NA,NA,NA,Terebellini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,441,Thelepus setosus,NA,polychaete,feather duster worm,NA,NA,adult,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low,"thin, debris encrusted tube under rocks; Tubes sandy,",solitary,sessile,"detritus, phytoplankton, zooplankton",deposit feeder,generalist,NA,Halosydna brevisetosa may occur as a commensal in the tubes,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,131544,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Thelepus,Sedentaria,Canalipalpata,NA,NA,NA,NA,Thelepodinae,NA,Terebelliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,440,Thelepus crispus,NA,polychaete,terebellid tubeworm,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"thin, membranus sand encrusted tube under rocks; scale worms sometimes occur as commensals in the burrows",solitary,sessile,"""fine particulate surface deposits""",filter feeder,generalist,NA,"Halosydna brevisetosa, Hololepidella tuta in tube",NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,332560,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Thelepus,Sedentaria,Canalipalpata,NA,NA,NA,NA,Thelepodinae,NA,Terebelliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,536,Pachycheles holosericus,NA,porcelain crab,porcelain crab,NA,NA,adult,NA,S,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",very low,"under stones, sponge cavities, kelp holdfasts",solitary,mobile,not reported,filter feeder,NA,NA,sponges,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,fix,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,533,Pachycheles pubescens,NA,porcelain crab,porcelain crab,NA,NA,adult,NA,N,present,"Morris, Abbott, & Haderlie; Light & Smith",low,"more common subtidally in S, under stones, in crevices",solitary,mobile,not reported,filter feeder,NA,NA,NA,NA,Aborobopyrus oviformis,NA,NA,NA,NA,Taxonomic,Species,NA,fix,NA,NA,NA,NA,NA,425874,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,Multicrustacea,Pleocyemata,Anomura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,535,Pachycheles rudis,NA,porcelain crab,thick clawed porcelain crab,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"under stones, in holdfasts, beneath eelgrass root mats, sponge cavities, empty pholad burrows, mussel beds",paired,mobile,"detritus, plankton",filter feeder,generalist,NA,NA,NA,Aporobopyrus muguensis,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,531,Petrolisthes cabrilloi,NA,porcelain crab,porcelain crab,NA,NA,adult,NA,Both,abundant,"Morris, Abbott, & Haderlie; Light & Smith",middle,"under stones, in mussel beds",solitary,mobile,not reported,filter feeder,NA,NA,NA,NA,Lernaeodiscus porcelanae,NA,NA,NA,NA,Taxonomic,Species,NA,fix,NA,NA,NA,NA,NA,431840,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,Multicrustacea,Pleocyemata,Anomura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,532,Petrolisthes cinctipes,NA,porcelain crab,flat porcelain crab,NA,NA,adult,NA,N,common,"Morris, Abbott, & Haderlie",middle to low,"under stones, in mussel beds, among sponges, tunicates",solitary,mobile,"plankton, detritus",filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,431841,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,Multicrustacea,Pleocyemata,Anomura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,529,Petrolisthes eriomerus,NA,porcelain crab,porcelain crab,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie",low,"under stones, in mussel beds",solitary,mobile,"diatoms, ""scraps of green algae""",filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,431847,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,Multicrustacea,Pleocyemata,Anomura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,530,Petrolisthes manimaculis,NA,porcelain crab,porcelain crab,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie",low,under stones,solitary,mobile,not reported,filter feeder,NA,NA,NA,NA,NA,NA,NA,NA,little known,Taxonomic,Species,NA,fix,NA,NA,NA,NA,NA,431859,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,Multicrustacea,Pleocyemata,Anomura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,528,Petrolisthes rathbunae,NA,porcelain crab,porcelain crab,NA,NA,adult,NA,Both,present,"Morris, Abbott, & Haderlie",low,under stones,solitary,mobile,not reported,filter feeder,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,fix,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Eumalacostraca,NA,NA,Eucarida,Galatheoidea,Crustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2211,Eimeria sp.,NA,protozoan,NA,NA,NA,NA,NA,NA,present,205,all,NA,colonial,sessile,not reported,pathogen,obligate generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Genus,NA,NA,NA,NA,NA,NA,NA,562837,Chromista,Myzozoa,Conoidasida,Eucoccidiorida,Eimeriidae,Eimeria,Coccidiasina,NA,NA,NA,NA,Apicomplexa,NA,NA,Eimeriorina,NA,NA,Harosa,Alveolata,NA,NA,Sporozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/24,NA,NA,NA
NA,2221,Haemogregarina bigemina,NA,protozoan,NA,NA,NA,NA,NA,NA,present,205,all,NA,colonial,sessile,not reported,parasite,obligate generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,563401,Chromista,Myzozoa,Conoidasida,Eucoccidiorida,Haemogregarinidae,Haemogregarina,Coccidiasina,NA,NA,NA,NA,Apicomplexa,NA,NA,Adeleorina,NA,NA,Harosa,Alveolata,NA,NA,Sporozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/24,NA,NA,NA
NA,2228,Lankesteria ascidiae,NA,protozoan,NA,NA,NA,NA,NA,NA,present,235,all,NA,colonial,sessile,not reported,parasite,obligate specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,NA,NA,NA,NA,NA,Apicomplexa,NA,NA,Aseptatorina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/24,NA,NA,NA
NA,2229,Lankesteria diaphanis,NA,protozoan,NA,NA,NA,NA,NA,NA,present,235,all,NA,colonial,sessile,not reported,parasite,obligate specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,563054,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,Gregarinasina,NA,NA,NA,NA,Apicomplexa,NA,NA,Aseptatorina,NA,NA,Harosa,Alveolata,NA,NA,Sporozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/24,NA,NA,NA
NA,2230,Lankesteria euherdmaniae,NA,protozoan,NA,NA,NA,NA,NA,NA,present,235,all,NA,colonial,sessile,not reported,parasite,obligate specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,563057,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,Gregarinasina,NA,NA,NA,NA,Apicomplexa,NA,NA,Aseptatorina,NA,NA,Harosa,Alveolata,NA,NA,Sporozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/24,NA,NA,NA
NA,2231,Lankesteria montereyensis,NA,protozoan,NA,NA,NA,NA,NA,NA,present,235,all,NA,colonial,sessile,not reported,parasite,obligate specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,563065,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,Gregarinasina,NA,NA,NA,NA,Apicomplexa,NA,NA,Aseptatorina,NA,NA,Harosa,Alveolata,NA,NA,Sporozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/24,NA,NA,NA
