date_changed,Reference #,Use,Paper Title,Author,Year,Focal consumer taxon,Focal consumer life stage,Focal consumer type,Consumption type,Resource taxon,resource taxonomic resolution,Resource description,nsboth,CA,EP_RIZ,General location of study,Coordinates of study site,notes,added to edge list,initials,,secondary_citation,link or doi,,,
,399,interaction reports - diet,The Role of Avian Predators in an Oregon Rocky Intertidal Community,Marsh,1983,Calidris virgata,adult,predator,predation,,genus,Thais sp.,n,n,y,"Seal Rock, Lincoln County, Oregon",,,to do may 31,,,,,,,
,399,interaction reports - diet,The Role of Avian Predators in an Oregon Rocky Intertidal Community,Marsh,1983,Calidris virgata,adult,predator,predation,Lottia,genus,Collisella sp.,n,n,y,"Seal Rock, Lincoln County, Oregon",,,y,,,,,,,
,399,interaction reports - diet,The Role of Avian Predators in an Oregon Rocky Intertidal Community,Marsh,1983,Calidris virgata,adult,predator,predation,,genus,Nereis sp.,n,n,y,"Seal Rock, Lincoln County, Oregon",,,to do may 31,,,,,,,
,399,interaction reports - diet,The Role of Avian Predators in an Oregon Rocky Intertidal Community,Marsh,1983,Calidris virgata,adult,predator,predation,amphipod,category,amphipods,n,n,y,"Seal Rock, Lincoln County, Oregon",,,y,,,,,,,
,400,interaction reports - diet,"Prey resource base of the tern and skimmer colonies at Bolsa Chica Ecological Reserve, Orange County, and the Western Salt Works, South San Diego Bay",Horn,1996,Sterna elegans,adult,predator,predation,Gillichthys mirabilis,species,Gillichthys mirabilis,s,y,y,Bolsa Chica and San Diego,,haven't actually read - pulled from Birds of the World,to do may 31,,,,"Horn, M. H., P. A. Cole and W. E. Loeffler. (1996b). Prey resource base of the tern and skimmer colonies at Bolsa Chica Ecological Reserve, Orange County, and the Western Salt Works, South San Diego Bay. Carlsbad, CA: U.S. Fish and Wildl. Serv.",,,
,400,interaction reports - diet,"Prey resource base of the tern and skimmer colonies at Bolsa Chica Ecological Reserve, Orange County, and the Western Salt Works, South San Diego Bay",Horn,1996,Sterna elegans,adult,predator,predation,Atherniops affinis,species,Atherniops affinis,s,y,y,Bolsa Chica and San Diego,,haven't actually read - pulled from Birds of the World,to do may 31,,,,"Horn, M. H., P. A. Cole and W. E. Loeffler. (1996b). Prey resource base of the tern and skimmer colonies at Bolsa Chica Ecological Reserve, Orange County, and the Western Salt Works, South San Diego Bay. Carlsbad, CA: U.S. Fish and Wildl. Serv.",,,
,401,interaction reports - diet," Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.","Couch, Aldeen Beatrice.",1966,Calidris alpina,adult,predator,predation,,genus,Anisogammarus,n,n,y,Washington,,NOT SURE THIS EXISTS. haven't actually read - pulled from Birds of the World,to do may 31,,,,"Couch, Aldeen Beatrice. Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.",,,
,401,interaction reports - diet," Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.","Couch, Aldeen Beatrice.",1966,Calidris alpina,adult,predator,predation,,genus,Orchestoidea,n,n,y,Washington,,NOT SURE THIS EXISTS. haven't actually read - pulled from Birds of the World,to do may 31,,,,"Couch, Aldeen Beatrice. Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.",,,
,401,interaction reports - diet," Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.","Couch, Aldeen Beatrice.",1966,Calidris alpina,adult,predator,predation,,genus,Corophium,n,n,y,Washington,,NOT SURE THIS EXISTS. haven't actually read - pulled from Birds of the World,to do may 31,,,,"Couch, Aldeen Beatrice. Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.",,,
,401,interaction reports - diet," Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.","Couch, Aldeen Beatrice.",1966,Calidris alpina,adult,predator,predation,,genus,Paraphoxus,n,n,y,Washington,,NOT SURE THIS EXISTS. haven't actually read - pulled from Birds of the World,to do may 31,,,,"Couch, Aldeen Beatrice. Feeding ecology of four species of sandpipers in western Washington. Diss. University of Washington, 1966.",,,
,402,interaction reports - diet,"The ecology of seven species of shorebirds (Charadrii) in north Humboldt Bay, California - 1970 to 1971",Holmberg,1975,Calidris alpina,adult,predator,predation,,species,Leptochelia dubia,n,y,y,"Humboldt, CA",,ILL requested. haven't actually read - pulled from Birds of the World,to do may 31,,,,,,,
,402,interaction reports - diet,"The ecology of seven species of shorebirds (Charadrii) in north Humboldt Bay, California - 1970 to 1971",Holmberg,1975,Calidris alpina,adult,predator,predation,,species,Anisogammarus pugettensis,n,y,y,"Humboldt, CA",,ILL requested. haven't actually read - pulled from Birds of the World,to do may 31,,,,,,,
,402,interaction reports - diet,"The ecology of seven species of shorebirds (Charadrii) in north Humboldt Bay, California - 1970 to 1971",Holmberg,1975,Calidris alpina,adult,predator,predation,,species,Transennella tantilla,n,y,y,"Humboldt, CA",,ILL requested. haven't actually read - pulled from Birds of the World,to do may 31,,,,,,,
,402,interaction reports - diet,"The ecology of seven species of shorebirds (Charadrii) in north Humboldt Bay, California - 1970 to 1971",Holmberg,1975,Calidris alpina,adult,predator,predation,,genus,Zostera,n,y,y,"Humboldt, CA",,ILL requested. haven't actually read - pulled from Birds of the World,to do may 31,,,,,,,
,403,interaction reports - diet,Some Aspects of the Ecology of Migrant Shorebirds,Recher,1966,Calidris alpina,adult,predator,predation,,species,Neanthes succinea,n,y,y,"San Francisco Bay, CA",,,to do may 31,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Calidris alpina,adult,predator,predation,,genus,Corophium,n,y,y,"Bolinas Lagoon, CA",,Cannot find this resource for my life - emailed Point Blue,to do may 31,,,,"Stenzel, L. E., G. W. Page and J. Young. (1983). The trophic relationships between shorebirds and their prey. Stinson Beach, CA: Point Reyes Bird Observ.",,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Calidris alpina,adult,predator,predation,,genus,Grandiderella,n,y,y,"Bolinas Lagoon, CA",,Cannot find this resource for my life - emailed Point Blue,to do may 31,,,,"Stenzel, L. E., G. W. Page and J. Young. (1983). The trophic relationships between shorebirds and their prey. Stinson Beach, CA: Point Reyes Bird Observ.",,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Calidris alpina,adult,predator,predation,,genus,Lumbrineris,n,y,y,"Bolinas Lagoon, CA",,Cannot find this resource for my life - emailed Point Blue,to do may 31,,,,"Stenzel, L. E., G. W. Page and J. Young. (1983). The trophic relationships between shorebirds and their prey. Stinson Beach, CA: Point Reyes Bird Observ.",,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Calidris alpina,adult,predator,predation,amphipod,category,"Algae-dwelling amphipods, bivalves, and gastrapods also found in significant amounts; trace amounts of small crustaceans, decapods, foraminifera, insects, and oligochaetes",n,y,y,"Bolinas Lagoon, CA",,Cannot find this resource for my life - emailed Point Blue,to do may 31,,,,"Stenzel, L. E., G. W. Page and J. Young. (1983). The trophic relationships between shorebirds and their prey. Stinson Beach, CA: Point Reyes Bird Observ.",,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,,genus,Capitella sp.,n,y,y,"Bolinas Lagoon, CA",,"At Bolinas Lagoon, CA, sedentary polychaetes, particularly Capitella spp., and tube-dwelling amphipods (mostly Corophium spp.) most common prey in fecal samples; polychaetes, ostracods, copepods, bivalves, and oligochaetes also commonly observed",n,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,,genus,Corophium spp.,n,y,y,"Bolinas Lagoon, CA",,,y,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,polychaete,category,polychaetes,n,y,y,"Bolinas Lagoon, CA",,,too vague,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,,category,oligochaetes,n,y,y,"Bolinas Lagoon, CA",,,too vague,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,,category,ostracods,n,y,y,"Bolinas Lagoon, CA",,,too vague,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,copepod,category,copepods,n,y,y,"Bolinas Lagoon, CA",,,too vague,,,,,,,
,404,interaction reports - diet,The trophic relationships between shorebirds and their prey,Stenzel,1983,Limnodromus scolopaceus,adult,predator,predation,,category,bivalves,n,y,y,"Bolinas Lagoon, CA",,,too vague,,,,,,,
,405,interaction report - trophic position,"Sources of Food Delivered to Ring-Billed, Herring and Great Black-Backed Gull Chicks in Marine Environments",,,Larus delawarensis,adult,predator,predation,,,opportunistic,na,n,n,Atlantic,,sympatric Ring-billed Gulls had similar trophic position to Herring Gulls (Larus argentatus),y,,,,,,,
,406,interaction report - trophic position,REGULATION OF INTERTIDAL FOOD WEBS BY AVIAN PREDATORS ON NEW ENGLAND ROCKY SHORES,,,Larus argentatus,adult,predator,predation,Cancer sp.,genus,Cancer borealis,na,n,n,Atlantic,,,y,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,genus,Monostroma,n,n,y,"Active Pass, BC (Saltspring Island)",,,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,genus,Ulva spp.,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,genus,Ectocarpus spp.,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,genus,Porphyra spp.,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,algae,category,unidentified algae,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,species,Calanus marshallae,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,isopod,category,unidentified isopods,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,species,Calliopius laeviusculus,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,species,Cyphocaris challegeri,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,species,Amphitoe dalli,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,species,Parathemisto pacifica,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,species,Thysanoessa raschii,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,true crab,category,unidentified crabs,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,barnacle,category,barnacles,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
,407,interaction reports - diet,"The relationship between plankton-feeding Bonaparte's and Mew Gulls and tidal upwelling at Active Pass, British Columbia",Vermeer,1987,Larus brachyrynchus,adult,predator,predation,,genus,Littorina sp.,n,n,y,"Active Pass, BC (Saltspring Island)",,in digestive tract; Mew Gulls frequently foraged along beaches and in intertidal pools outside Active Pass,to do may 31,,,,,,,
