node,nodeNum,nodeName,synonymies,category,common_name,life_stage,life_stage_code,province,commonality,reference,zone,habitat_notes,grouping_habits,mobility,trophic_strategy,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,parasite
1038_Pseudoleptomesochra typica_1,1038,Pseudoleptomesochra typica,NA,copepod,NA,adult,1,N,present,435,all,"tidal pools containing shell sand, stones,, algae off HMS",aggregating,mobile,filter feeder,Taxonomic,Species,355209,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Pseudoleptomesochra,n
1039_Laophontodes hedgpethi_1,1039,Laophontodes hedgpethi,NA,copepod,NA,adult,1,NA,present,435,low,"Associated with Laminaria, other algal holdfasts",aggregating,mobile,filter feeder,Taxonomic,Species,352692,Animalia,Arthropoda,Copepoda,Harpacticoida,Ancorabolidae,Laophontodes,n
1040_Mesochra pygmaea_1,1040,Mesochra pygmaea,NA,copepod,NA,adult,1,Both,abundant,435,low,affiliated with eelgrass,aggregating,mobile,filter feeder,Taxonomic,Species,115705,Animalia,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Mesochra,n
1041_Nannomesochra arupinensis_1,1041,Nannomesochra arupinensis,NA,copepod,NA,adult,1,S,present,435,high,warm brackish pools with Enteromorpha,aggregating,mobile,filter feeder,Taxonomic,Species,115714,Animalia,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Nannomesochra,n
1042_Paracrenhydrosoma karlingi_1,1042,Paracrenhydrosoma karlingi,Acrenydrosoma karlingi,copepod,NA,adult,1,NA,present,435,low,Tidal pools with coarse sand,aggregating,mobile,filter feeder,Taxonomic,Species,361521,Animalia,Arthropoda,Copepoda,Harpacticoida,Cletodidae,Paracrenhydrosoma,n
1043_Cletodes hartmannae_1,1043,Cletodes hartmannae,NA,copepod,NA,adult,1,N,present,435,all,"tidal pools with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,Taxonomic,Species,350224,Animalia,Arthropoda,Copepoda,Harpacticoida,Cletodidae,Cletodes,n
1044_Enhydrosoma hopkinsi_1,1044,Enhydrosoma hopkinsi,NA,copepod,NA,adult,1,N,present,435,all,"tidal pools with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,Taxonomic,Species,115781,Animalia,Arthropoda,Copepoda,Harpacticoida,Cletodidae,Enhydrosoma,n
1045_Dactylopusia crassipes_1,1045,Dactylopusia crassipes,NA,copepod,NA,adult,1,NA,common,435,all,"variety of coastal vegetated, unvegetated habitats",aggregating,mobile,filter feeder,Taxonomic,Species,364018,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,n
1046_Dactylopusia glacialis_1,1046,Dactylopusia glacialis,NA,copepod,NA,adult,1,NA,common,435,all,"microalgae, other vegetation",aggregating,mobile,filter feeder,Taxonomic,Species,116556,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,n
1047_Dactylopusia paratisboides_1,1047,Dactylopusia paratisboides,NA,copepod,NA,adult,1,NA,present,435,all,"Microalgae, epiphytes on eelgrass, other substrates",aggregating,mobile,filter feeder,Taxonomic,Species,361076,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,n
1048_Dactylopusia vulgaris inornata_1,1048,Dactylopusia vulgaris inornata,NA,copepod,NA,adult,1,NA,abundant,435,low,"Abundant in epiphytes on eelgrass, macroalgae.",aggregating,mobile,filter feeder,Taxonomic,Subspecies,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,n
1050_Diarthrodes dissimilis_1,1050,Diarthrodes dissimilis,NA,copepod,NA,adult,1,NA,present,435,all,"algae at DB, were also found by Watkins (1983) in intertidal vegetated habitats",aggregating,mobile,filter feeder,Taxonomic,Species,351035,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Diarthrodes,n
1051_Diarthrodes unisetosus_1,1051,Diarthrodes unisetosus,NA,copepod,NA,adult,1,NA,present,435,all,"algae at DB, were also found by Watkins (1983) in intertidal vegetated habitats",aggregating,mobile,filter feeder,Taxonomic,Species,351041,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Diarthrodes,n
1052_Danielssenia typica_1,1052,Danielssenia typica,NA,copepod,NA,adult,1,NA,present,435,low,sediment in eelgrass,aggregating,mobile,filter feeder,Taxonomic,Species,115836,Animalia,Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Danielssenia,n
1053_Danielssenia reducta_1,1053,Danielssenia reducta,NA,copepod,NA,adult,1,NA,present,435,low,sediment in eelgrass,aggregating,mobile,filter feeder,Taxonomic,Species,350681,Animalia,Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Danielssenia,n
1054_Leptocaris armatus_1,1054,Leptocaris armatus,NA,copepod,NA,adult,1,NA,present,435,all,Associated with algae and/or algal detritus,aggregating,mobile,filter feeder,Taxonomic,Species,352814,Animalia,Arthropoda,Copepoda,Harpacticoida,Darcythompsoniidae,Leptocaris,n
1055_Bradyellopsis foliatus_1,1055,Bradyellopsis foliatus,NA,copepod,NA,adult,1,NA,uncommon,435,low,sites dominated by macroalgae,aggregating,mobile,filter feeder,Taxonomic,Species,349412,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Bradyellopsis,n
1057_Ectinosoma breviarticulatum_1,1057,Ectinosoma breviarticulatum,NA,copepod,NA,adult,1,NA,present,435,all,"off HMS in a tidal pool with sand, algae",aggregating,mobile,filter feeder,Taxonomic,Species,116035,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Ectinosoma,n
1058_Ectinosoma paranormani_1,1058,Ectinosoma paranormani,NA,copepod,NA,adult,1,NA,present,435,all,"off HMS in a tidal pool with sand, algae",aggregating,mobile,filter feeder,Taxonomic,Species,351272,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Ectinosoma,n
1059_Ectinosoma californicum_1,1059,Ectinosoma californicum,NA,copepod,NA,adult,1,NA,present,435,all,rinsing of algae collected off HMS,aggregating,mobile,filter feeder,Taxonomic,Species,116036,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Ectinosoma,n
1060_Halectinosoma kunzi_1,1060,Halectinosoma kunzi,NA,copepod,NA,adult,1,NA,present,435,all,"off HMS in a tidal pool with shell, gravel",aggregating,mobile,filter feeder,Taxonomic,Species,351987,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Halectinosoma,n
1061_Halectinosoma longisetosum_1,1061,Halectinosoma longisetosum,NA,copepod,NA,adult,1,NA,present,435,all,"off HMS in a tidal pool with shell, gravel",aggregating,mobile,filter feeder,Taxonomic,Species,351989,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Halectinosoma,n
1062_Halectinosoma ornatum_1,1062,Halectinosoma ornatum,NA,copepod,NA,adult,1,NA,present,435,all,"algae from tide pool at Point Pinos, Monterey Bay",aggregating,mobile,filter feeder,Taxonomic,Species,351990,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Halectinosoma,n
1063_Pseudobradya pulchera_1,1063,Pseudobradya pulchera,NA,copepod,NA,adult,1,NA,present,435,all,algae collected at DB,aggregating,mobile,filter feeder,Taxonomic,Species,360329,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,n
1071_Echinolaophonte briani_1,1071,Echinolaophonte briani,NA,copepod,NA,adult,1,Both,present,435,all,"epiphytes, holdfasts of macroalgae, eelgrass",aggregating,mobile,filter feeder,Taxonomic,Species,1648873,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Echinolaophonte,n
1072_Heterolaophonte discophora_1,1072,Heterolaophonte discophora,NA,copepod,NA,adult,1,N,present,435,all,"Macro-, microalgal, detritus-rich habitats",aggregating,mobile,filter feeder,Taxonomic,Species,157695,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Heterolaophonte,n
1073_Heterolaophonte variabilis_1,1073,Heterolaophonte variabilis,NA,copepod,NA,adult,1,Both,common,435,low,Lower intertidal algae; very common on eelgrass epiphytes all along the coast.,aggregating,mobile,filter feeder,Taxonomic,Species,352345,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Heterolaophonte,n
1074_Laophonte acutirostris_1,1074,Laophonte acutirostris,NA,copepod,NA,adult,1,N,present,435,all,"tide pool containing coarse shell sand, near HMS",aggregating,mobile,filter feeder,Taxonomic,Species,352580,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Laophonte,n
1075_Laophonte cornuta_1,1075,Laophonte cornuta,NA,copepod,NA,adult,1,Both,common,435,all,"associated with algae, common all along the coast",aggregating,mobile,filter feeder,Taxonomic,Species,116259,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Laophonte,n
1076_Laophonte sp._1,1076,Laophonte sp.,NA,copepod,NA,adult,1,NA,present,435,all,"in tide pools near macroalgae (Watkins 1983), also in epiphytes, microalgae in Puget Sound.",aggregating,mobile,filter feeder,Taxonomic,Species,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Laophonte,n
1077_Paralaophonte pacifica_1,1077,Paralaophonte pacifica,NA,copepod,NA,adult,1,Both,common,435,all,"in epiphytes, microalgae.",aggregating,mobile,filter feeder,Taxonomic,Species,354246,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Paralaophonte,n
1078_Paronychocamptus proprius_1,1078,Paronychocamptus proprius,NA,copepod,NA,adult,1,N,present,435,all,"tide pool with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,Taxonomic,Species,354629,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Paronychocamptus,n
1079_Pseudonychocamptus paraproximus_1,1079,Pseudonychocamptus paraproximus,NA,copepod,NA,adult,1,N,present,435,all,"more commonly subtidal; from a Point Pinos, Monterey Bay tide pool, in fine sand",aggregating,mobile,filter feeder,Taxonomic,Species,355224,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Pseudonychocamptus,n
1080_Pseudonychocamptus spinifer_1,1080,Pseudonychocamptus spinifer,NA,copepod,NA,adult,1,N,present,435,all,"Described from a tide pool with shell sand, stones,, algae near HMS. Common in Puget Sound around eelgrass, in lower intertidal, shallow subtidal sandy mud.",aggregating,mobile,filter feeder,Taxonomic,Species,355225,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Pseudonychocamptus,n
1081_Quinquelaophonte longifurcata_1,1081,Quinquelaophonte longifurcata,NA,copepod,NA,adult,1,N,present,435,all,tide pool with shell sand near HMS.,aggregating,mobile,filter feeder,Taxonomic,Species,356547,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Quinquelaophonte,n
1082_Amonardia normani_1,1082,Amonardia normani,NA,copepod,NA,adult,1,NA,present,435,all,"Eelgrass, macro-, microalgae.",aggregating,mobile,filter feeder,Taxonomic,Species,115889,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amonardia,n
1083_Amonardia perturbata_1,1083,Amonardia perturbata,NA,copepod,NA,adult,1,NA,abundant,435,all,"Often very abundant on eelgrass leaves, macroalgae",aggregating,mobile,filter feeder,Taxonomic,Species,348696,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amonardia,n
1084_Amphiascoides lancisetiger_1,1084,Amphiascoides lancisetiger,NA,copepod,NA,adult,1,N,present,435,all,"tidal pool with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,Taxonomic,Species,348701,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amphiascoides,n
1085_Amphiascoides subdebilis_1,1085,Amphiascoides subdebilis,NA,copepod,NA,adult,1,NA,present,435,all,"In sediments around intertidal, subtidal eelgrass",aggregating,mobile,filter feeder,Taxonomic,Species,115905,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amphiascoides,n
1086_Amphiascopsis cinctus_1,1086,Amphiascopsis cinctus,NA,copepod,NA,adult,1,NA,present,435,all,intertidal algae,aggregating,mobile,filter feeder,Taxonomic,Species,115906,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amphiascopsis,n
1087_Amphiascus minutus_1,1087,Amphiascus minutus,NA,copepod,NA,adult,1,NA,present,435,middle,variety of mid- to low rocky intertidal habitats,aggregating,mobile,filter feeder,Taxonomic,Species,115917,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amphiascus,n
1088_Amphiascus undosus_1,1088,Amphiascus undosus,NA,copepod,NA,adult,1,NA,present,435,low,NA,aggregating,mobile,filter feeder,Taxonomic,Species,348778,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Amphiascus,n
1089_Diosaccus spinatus_1,1089,Diosaccus spinatus,NA,copepod,NA,adult,1,NA,present,435,all,"on macroalgae, eelgrass",aggregating,mobile,filter feeder,Taxonomic,Species,351068,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Diosaccus,n
1090_Paramphiascopsis ekmani_1,1090,Paramphiascopsis ekmani,NA,copepod,NA,adult,1,NA,present,435,middle,Tide pools in mid- to lower intertidal,aggregating,mobile,filter feeder,Taxonomic,Species,354337,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Paramphiascopsis,n
1091_Typhlamphiascus pectinifer_1,1091,Typhlamphiascus pectinifer,NA,copepod,NA,adult,1,N,present,435,all,"Monterey Bay tidal pools containing shell sand, stones,, algae. Occurs in a variety of lower intertidal/shallow subtidal habitats in Puget Sound.",aggregating,mobile,filter feeder,Taxonomic,Species,293170,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Typhlamphiascus,n
1092_Typhlamphiascus unisetosus_1,1092,Typhlamphiascus unisetosus,NA,copepod,NA,adult,1,N,present,435,all,"Monterey Bay tidal pools containing shell sand, stones,, algae.",aggregating,mobile,filter feeder,Taxonomic,Species,356326,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Typhlamphiascus,n
1093_Normanella bolini_1,1093,Normanella bolini,NA,copepod,NA,adult,1,N,present,435,all,"tide pool with shell sand, stones,, algae near HMS.",aggregating,mobile,filter feeder,Taxonomic,Species,359657,Animalia,Arthropoda,Copepoda,Harpacticoida,Normanellidae,Normanella,n
1094_Normanella confluens_1,1094,Normanella confluens,NA,copepod,NA,adult,1,N,present,435,all,"tide pool with shell sand, stones,, algae near HMS.",aggregating,mobile,filter feeder,Taxonomic,Species,353897,Animalia,Arthropoda,Copepoda,Harpacticoida,Normanellidae,Normanella,n
1095_Apodopsyllus vermiculiformis_1,1095,Apodopsyllus vermiculiformis,NA,copepod,NA,adult,1,N,present,435,all,"fine sand in a tide pool at Point Pinos, Monterey Bay",aggregating,mobile,filter feeder,Taxonomic,Species,357105,Animalia,Arthropoda,Copepoda,Harpacticoida,Paramesochridae,Apodopsyllus,n
1096_Scottopsyllus pararobertsoni_1,1096,Scottopsyllus pararobertsoni,NA,copepod,NA,adult,1,N,present,435,all,"tide pool with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,Taxonomic,Species,355610,Animalia,Arthropoda,Copepoda,Harpacticoida,Paramesochridae,Scottopsyllus,n
1097_Parastenhelia spinosa_1,1097,Parastenhelia spinosa,NA,copepod,NA,adult,1,Both,present,435,all,"vegetated habitats from southern British Columbia to La Jolla, CA",aggregating,mobile,filter feeder,Taxonomic,Species,116446,Animalia,Arthropoda,Copepoda,Harpacticoida,Parastenheliidae,Parastenhelia,n
1098_Alteutha langi_1,1098,Alteutha langi,NA,copepod,NA,adult,1,S,present,435,all,"on macroalgae, eelgrass blades",aggregating,mobile,filter feeder,Taxonomic,Species,348641,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Alteutha,n
1099_Alteuthella sp._1,1099,Alteuthella sp.,NA,copepod,NA,adult,1,N,present,435,all,"on macroalgae, eelgrass blades",aggregating,mobile,filter feeder,Taxonomic,Genus,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Alteuthella,n
1100_Eupelte simile_1,1100,Eupelte simile,NA,copepod,NA,adult,1,S,present,435,all,"on macroalgae, eelgrass blades",aggregating,mobile,filter feeder,Taxonomic,Species,361061,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Eupelte,n
1101_Eupelte setacauda_1,1101,Eupelte setacauda,NA,copepod,NA,adult,1,S,present,435,all,"on macroalgae, eelgrass blades",aggregating,mobile,filter feeder,Taxonomic,Species,351827,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Eupelte,n
1102_Peltidium sp._1,1102,Peltidium sp.,NA,copepod,NA,adult,1,NA,present,435,all,"on macroalgae, eelgrass blades",aggregating,mobile,filter feeder,Taxonomic,Genus,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiinae,Peltidium,n
1103_Porcellidium fimbriatum_1,1103,Porcellidium fimbriatum,NA,copepod,NA,adult,1,Both,present,435,all,on algae,aggregating,mobile,filter feeder,Taxonomic,Species,116467,Animalia,Arthropoda,Copepoda,Harpacticoida,Porcellidiidae,Porcellidium,n
1104_Porcellidium viride_1,1104,Porcellidium viride,NA,copepod,NA,adult,1,Both,present,435,all,"on eelgrass, macroalgae",aggregating,mobile,filter feeder,Taxonomic,Species,116472,Animalia,Arthropoda,Copepoda,Harpacticoida,Porcellidiidae,Porcellidium,n
1105_Dactylopodola_1,1105,Dactylopodola,Dactylopodella sp.,gastrotrich,NA,adult,1,Both,present,435,all,NA,aggregating,mobile,filter feeder,Taxonomic,Genus,NA,Animalia,Gastrotricha,NA,Macrodasyida,Dactylopodidae,Dactylopodola,n
1106_Idomene purpurocincta_1,1106,Idomene purpurocincta,NA,copepod,NA,adult,1,NA,present,435,all,"on algae, eelgrass",aggregating,mobile,filter feeder,Taxonomic,Species,116591,Animalia,Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Idomene,n
1107_Phyllopodopsyllus parabradyi_1,1107,Phyllopodopsyllus parabradyi,NA,copepod,NA,adult,1,N,present,435,all,"near HML in a tide pool with shell sand, stones,, algae",aggregating,mobile,filter feeder,Taxonomic,Species,354814,Animalia,Arthropoda,Copepoda,Harpacticoida,Tetragonicipitidae,Phyllopodopsyllus,n
1108_Phyllopodopsyllus borutskyi_1,1108,Phyllopodopsyllus borutskyi,NA,copepod,NA,adult,1,N,present,435,all,tidepool algae DB,aggregating,mobile,filter feeder,Taxonomic,Species,354798,Animalia,Arthropoda,Copepoda,Harpacticoida,Tetragonicipitidae,Phyllopodopsyllus,n
1109_Eudactylopus latipes_1,1109,Eudactylopus latipes,NA,copepod,NA,adult,1,NA,present,435,all,"eelgrass, macroalgae",aggregating,mobile,filter feeder,Taxonomic,Species,116582,Animalia,Arthropoda,Copepoda,Harpacticoida,Thalestridae,Eudactylopus,n
1112_Phyllothalestris mysis_1,1112,Phyllothalestris mysis,NA,copepod,NA,adult,1,NA,present,435,all,Algae rich lower intertidal habitats,aggregating,mobile,filter feeder,Taxonomic,Species,116607,Animalia,Arthropoda,Copepoda,Harpacticoida,Thalestridae,Phyllothalestris,n
1113_Rhynchothalestris helgolandica_1,1113,Rhynchothalestris helgolandica,NA,copepod,NA,adult,1,NA,present,435,all,Lower intertidal near algae,aggregating,mobile,filter feeder,Taxonomic,Species,116612,Animalia,Arthropoda,Copepoda,Harpacticoida,Thalestridae,Rhynchothalestris,n
1114_Scutellidium arthuri_1,1114,Scutellidium arthuri,NA,copepod,NA,adult,1,Both,present,435,all,"On eelgrass, algae blades",aggregating,mobile,filter feeder,Taxonomic,Species,116643,Animalia,Arthropoda,Copepoda,Harpacticoida,Tisbidae,Scutellidium,n
1115_Scutellidium hippolytes_1,1115,Scutellidium hippolytes,NA,copepod,NA,adult,1,Both,present,435,all,"On eelgrass, algae blades",aggregating,mobile,filter feeder,Taxonomic,Species,116645,Animalia,Arthropoda,Copepoda,Harpacticoida,Tisbidae,Scutellidium,n
1116_Tisbe furcata_1,1116,Tisbe furcata,NA,copepod,NA,adult,1,Both,present,435,all,"Eelgrass, detrital,, microalgal habitats.",aggregating,mobile,filter feeder,Taxonomic,Species,116665,Animalia,Arthropoda,Copepoda,Harpacticoida,Tisbidae,Tisbe,n
1144_Gastrodelphys dalesi_1,1144,Gastrodelphys dalesi,Sabellacheres dalesi,copepod,NA,adult,1,NA,present,435; 312,all,External associate of the sabellid polychaete Eudistylia polymorpha,solitary,sessile,filter feeder,Taxonomic,Species,358656,Animalia,Arthropoda,Copepoda,Cyclopoida,Gastrodelphyidae,Gastrodelphys,n
1676_Novafabricia brunnea_1,1676,Novafabricia brunnea,Fabricia brunnea,polychaete,NA,adult,1,N,present,435,all,"Rocky intertidal, in sand bound by holdfasts of red, green algae, in interstices of Phragmatopoma tubes",solitary,sessile,filter feeder,Taxonomic,Species,334254,Animalia,Annelida,Polychaeta,Sabellida,Fabriciidae,Novafabricia,n
1681_Crucigera zygophora_1,1681,Crucigera zygophora,NA,spirorbid polychaete,NA,adult,1,N,present,435,all,Rocky intertidal habitats. thick tube usually fully attached to hard surface,solitary,sessile,filter feeder,Taxonomic,Species,332723,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Crucigera,n
