resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,zone,habitat,localities,confidence
2291,Zostera sp.,angiosperm,1,537,Epialtoides hiltoni,true crab,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,605,Triakis semifasciata,shark,4,1,101,3,low,pools,"Elkhorn Slough, Monterey Bay, CA",1
2291,Zostera sp.,angiosperm,1,609,Protohyale (Protohyale) frequens,gammarid,1,3,304; 435,3,all,pools,,3
2291,Zostera sp.,angiosperm,1,1235,Ancinus granulatus,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1236,Dynamene benedicti,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1237,Dynamenella dilatata,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1238,Dynamenella glabra,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1239,Dynamenella sheareri,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1241,Exosphaeroma inornata,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1242,Gnorimosphaeroma noblei,isopod,1,1,436; 435,4,high,both,,4
2291,Zostera sp.,angiosperm,1,1243,Paradella dianae,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1244,Sphaeroma quoianum,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1245,Sphaeroma walkeri,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1252,Idotea ochotensis,isopod,1,3,435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1254,Idotea rufescens,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1290,Ampithoe corallina,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1291,Ampithoe dalli,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1292,Ampithoe lacertosa,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1294,Ampithoe pollex,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1295,Ampithoe ramondi,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1296,Ampithoe sectimanus,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1301,Peramphithoe lindbergi,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1303,Peramphithoe plea,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1305,Peramphithoe tea,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1332,Apohyale anceps,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1333,Apohyale californica,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1334,Apohyale pugettensis,gammarid,1,1,436; 435,4,high,both,,4
2291,Zostera sp.,angiosperm,1,1335,Parallorchestes americana,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1336,Parallorchestes cowani,gammarid,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,1337,Parallorchestes leblondi,gammarid,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,1338,Protohyale (Leptohyale) longipalpa,gammarid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1339,Ptilohyale littoralis,gammarid,1,1,436; 435,4,high,both,,4
2291,Zostera sp.,angiosperm,1,1403,Caprella alaskana,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1404,Caprella brevirostris,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1407,Caprella ferrea,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1408,Caprella greenleyi,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1409,Caprella incisa,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1410,Caprella kennerlyi,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1411,Caprella laeviuscula,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1412,Caprella natalensis,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1413,Caprella penantis,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1414,Caprella pilipalma,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1415,Caprella verrucosa,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1417,Tritella laevis,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1418,Tritella pilimana,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1419,Cercops compactus,caprellid,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1457,Hyadesiid mites,mite,1,3,"344, 345",3,high,pools,,4
2291,Zostera sp.,angiosperm,1,1458,Ameronothroiid mites,mite,1,1,436; 435,4,high,both,,4
2291,Zostera sp.,angiosperm,1,1758,Lepidozona radians,chiton,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,1763,Cyanoplax berryana,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1764,Cyanoplax caverna,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1765,Cyanoplax dentiens,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1766,Cyanoplax keepiana,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1767,Cyanoplax lowei,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1768,Cyanoplax cryptica,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1769,Cyanoplax thomasi,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1770,Nuttallina fluxa,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1771,Tonicella lokii,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1777,Mopalia kennerleyi,chiton,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,1778,Mopalia lionota,chiton,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,1779,Mopalia plumosa,chiton,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,1799,Lacuna unifasciata,snail,1,3,435,3,all,pools,,2
2291,Zostera sp.,angiosperm,1,1875,Williamia peltoides,limpet,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,1876,Lottia digitalis situs,limpet,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1878,Littorina plena,limpet,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,1881,Runcina macfarlandi,limpet,1,1,436; 435,4,high,both,,4
2291,Zostera sp.,angiosperm,1,3027,Calidris alpina,bird,1,1,402,6,low,both,"Humboldt, CA",1
2292,Pleurophycus gardneri,brown algae,1,145,Henricia leviuscula,sea star,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2292,Pleurophycus gardneri,brown algae,1,241,Tegula montereyi,snail,1,3,436; 435,6,low,both,,4
2292,Pleurophycus gardneri,brown algae,1,428,Oxydromus pugettensis,polychaete,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2292,Pleurophycus gardneri,brown algae,1,507,Alpheus clamator,shrimp,1,3,432,6,low,pools,lab,4
2292,Pleurophycus gardneri,brown algae,1,1299,Peramphithoe humeralis,gammarid,1,27,259,3,low,pools,"Tatoosh Island, WA",2
2292,Pleurophycus gardneri,brown algae,1,1300,Peramphithoe humeralis,gammarid,3,27,259,3,low,pools,"Tatoosh Island, WA",2
2292,Pleurophycus gardneri,brown algae,1,1309,Ischyrocerus anguipes,gammarid,1,28,259,3,low,pools,"Tatoosh Island, WA",2
2292,Pleurophycus gardneri,brown algae,1,1316,Jassa staudei,gammarid,1,28,259,3,low,pools,"Tatoosh Island, WA",2
2292,Pleurophycus gardneri,brown algae,1,1322,Carinonajna barnardi,gammarid,1,28,259,3,low,pools,"Tatoosh Island, WA",2
2292,Pleurophycus gardneri,brown algae,1,1389,Pontogeneia rostrata,gammarid,1,28,259,3,low,pools,"Tatoosh Island, WA",2
2293,Porichthys notatus,fish,1,9,Triakis semifasciata,shark,1,1,121,6,all,pools,California,2
2293,Porichthys notatus,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
2293,Porichthys notatus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2293,Porichthys notatus,fish,1,3008,Canis latrans,terrestrial mammal,1,1,374,1,low,pools,"Gaviota, CA; Gaviota Coast, CA",1
2293,Porichthys notatus,fish,1,3017,Larus argentatus,bird,1,1,414,4,low,pools,"Mandarte Island, BC",4
2293,Porichthys notatus,fish,1,3018,Larus brachyrynchus,bird,1,1,408,3,low,pools,British Columbia,2
2293,Porichthys notatus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,low,pools,"Kopachuck State Park, WA",2
2293,Porichthys notatus,fish,1,3043,Egretta thula,bird,1,1,393,6,"low, all",pools,"Tampa Bay, FL; Florida",2
2293,Porichthys notatus,fish,1,3047,Urile penicillatus,bird,1,1,415,3,low,pools,Northeast Pacific,1
2293,Porichthys notatus,fish,1,3048,Nannopterum auritum,bird,1,1,415,3,low,pools,Northeast Pacific,1
2294,Bryopsis corticulans,green algae,1,145,Henricia leviuscula,sea star,1,3,23,3,low,pools,"San Nicolas Island, CA",2
2294,Bryopsis corticulans,green algae,1,305,Placida dendritica,nudibranch,1,3,435,3,low,pools,,2
2294,Bryopsis corticulans,green algae,1,428,Oxydromus pugettensis,polychaete,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2294,Bryopsis corticulans,green algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
2294,Bryopsis corticulans,green algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
2296,Farlowia mollis,red algae,1,491,Idotea montereyensis,isopod,1,3,436; 435,6,middle,pools,,3
2296,Farlowia mollis,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
2296,Farlowia mollis,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
2297,Griffithsia pacifica,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
2297,Griffithsia pacifica,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
2298,Halosaccion glandiforme,red algae,1,1049,Diarthrodes cystoecus,copepod,1,7,435; 260,3,middle,both,,2
2298,Halosaccion glandiforme,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
2298,Halosaccion glandiforme,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
2301,Hippothoa sp.,bryozoan,1,230,Calliostoma annulatum,snail,1,3,435,3,low,pools,,2
2302,Lasaea cistula,bivalve,1,281,Acanthinucella punctulata,snail,1,1,436,3,high,both,,2
2302,Lasaea cistula,bivalve,1,627,Acanthinucella punctulata,snail,3,1,436,3,high,both,,1
2303,Lessoniopsis littoralis,brown algae,1,145,Henricia leviuscula,sea star,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2303,Lessoniopsis littoralis,brown algae,1,230,Calliostoma annulatum,snail,1,3,274,6,low,both,NE Pacific,2
2303,Lessoniopsis littoralis,brown algae,1,231,Calliostoma canaliculatum,snail,1,3,274,6,low,both,NE Pacific,2
2303,Lessoniopsis littoralis,brown algae,1,232,Calliostoma ligatum,snail,1,3,274,6,low,both,NE Pacific,2
2303,Lessoniopsis littoralis,brown algae,1,241,Tegula montereyi,snail,1,3,436; 435,6,low,both,,4
2303,Lessoniopsis littoralis,brown algae,1,428,Oxydromus pugettensis,polychaete,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2303,Lessoniopsis littoralis,brown algae,1,488,Idotea stenops,isopod,1,3,436; 435,6,middle,pools,,3
2303,Lessoniopsis littoralis,brown algae,1,507,Alpheus clamator,shrimp,1,3,432,6,low,pools,lab,4
2303,Lessoniopsis littoralis,brown algae,1,1327,Carinonajna lessoniophila,gammarid,1,28,435,3,very low,pools,,2
2305,Nereocystis luetkeana,brown algae,1,145,Henricia leviuscula,sea star,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2305,Nereocystis luetkeana,brown algae,1,230,Calliostoma annulatum,snail,1,3,274,6,low,both,NE Pacific,2
2305,Nereocystis luetkeana,brown algae,1,231,Calliostoma canaliculatum,snail,1,3,274,6,low,both,NE Pacific,2
2305,Nereocystis luetkeana,brown algae,1,232,Calliostoma ligatum,snail,1,3,274,6,low,both,NE Pacific,2
2305,Nereocystis luetkeana,brown algae,1,241,Tegula montereyi,snail,1,3,436; 435,6,low,both,,4
2305,Nereocystis luetkeana,brown algae,1,246,Lacuna marmorata,snail,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,428,Oxydromus pugettensis,polychaete,1,3,23,6,low,pools,"San Nicolas Island, CA",2
2305,Nereocystis luetkeana,brown algae,1,483,Limnoria algarum,isopod,1,3,436; 435,6,low,pools,,3
2305,Nereocystis luetkeana,brown algae,1,488,Idotea stenops,isopod,1,3,"375, 376, 436; 435",6,"low, middle","both, pools",Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,489,Pentidotea aculeata,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,490,Pentidotea wosnesenskii,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,491,Idotea montereyensis,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,492,Pentidotea kirchanskii,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,493,Idotea urotoma,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,495,Colidotea rostrata,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,507,Alpheus clamator,shrimp,1,3,432,6,low,pools,lab,4
2305,Nereocystis luetkeana,brown algae,1,539,Pugettia producta,true crab,4,3,"328, 375, 376",3,low,both,"Puget Sound, WA; San Juan Island, WA; Sanak Archipelago",2
2305,Nereocystis luetkeana,brown algae,1,540,Pugettia gracilis,true crab,1,3,"327, 375, 376",3,low,both,"Puget Sound, WA; San Juan Island, WA; Sanak Archipelago",2
2305,Nereocystis luetkeana,brown algae,1,541,Pugettia richii,true crab,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,542,Pugettia dalli,true crab,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,992,Pugettia producta,true crab,2,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1249,Colidotea findleyi,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1250,Erichsonella crenulata,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1251,Erichsonella pseudoculata,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1252,Idotea ochotensis,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1253,Pentidotea resecata,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1254,Idotea rufescens,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1255,Pentidotea schmitti,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1256,Synidotea berolzheimeri,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1257,Synidotea consolidata,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1258,Synidotea harfordi,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1259,Synidotea pettiboneae,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1260,Synidotea ritteri,isopod,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1790,Lirularia succincta,snail,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,1799,Lacuna unifasciata,snail,1,3,"375, 376",6,low,both,Sanak Archipelago,3
2305,Nereocystis luetkeana,brown algae,1,3019,Larus glaucescens,bird,1,3,"375, 376",3,low,both,Sanak Archipelago,2
2306,Callithamnion sp.,red algae,1,244,Megastraea undosa,snail,1,3,276,3,low,pools,"Punta Banda, Baja California",1
2306,Callithamnion sp.,red algae,1,1986,Ophionereis diabloensis,brittle star,1,3,310,10,low,pools,"Sao Paolo, Brazil",4
2306,Callithamnion sp.,red algae,1,1987,Ophionereis diabloensis,brittle star,4,3,310,10,low,pools,"Sao Paolo, Brazil",4
2307,Chaetomorpha sp.,green algae,1,145,Henricia leviuscula,sea star,1,3,23,6,low,pools,"San Nicolas Island, CA",2
