resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID
2088,Hemilepidotus hemilepidotus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3778
2088,Hemilepidotus hemilepidotus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3092
2088,Hemilepidotus hemilepidotus,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3112
2088,Hemilepidotus hemilepidotus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3132
2088,Hemilepidotus hemilepidotus,fish,1,2150,Corynosoma sp.,acanthocephalan,4,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2265
2088,Hemilepidotus hemilepidotus,fish,1,2151,Corynosoma sp.,acanthocephalan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2266
2088,Hemilepidotus hemilepidotus,fish,1,2114,Tubulovesicula lindbergi,trematode,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,2176
2088,Hemilepidotus hemilepidotus,fish,1,2132,Ascarophis sebastodis,nematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1935
2088,Hemilepidotus hemilepidotus,fish,1,2112,Genolinea laticauda,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1930
2088,Hemilepidotus hemilepidotus,fish,1,2179,Caudotestis opisthorchis,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1928
2088,Hemilepidotus hemilepidotus,fish,1,2131,Derogenes varicus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1929
2088,Hemilepidotus hemilepidotus,fish,1,2115,Lecithaster gibbosus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1931
2088,Hemilepidotus hemilepidotus,fish,1,2125,Podocotyle sinusacca,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1932
2088,Hemilepidotus hemilepidotus,fish,1,2247,Lepidophyllum cameroni,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1933
2088,Hemilepidotus hemilepidotus,fish,1,2278,Steganoderma formosum,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1934
2088,Hemilepidotus hemilepidotus,fish,1,2178,Chondracanthus sp.,copepod,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,2062
2088,Hemilepidotus hemilepidotus,fish,1,2162,Phocanema decipiens,nematode,5,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2280
2092,Oligocottus rimensis,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3762
2092,Oligocottus rimensis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3782
2092,Oligocottus rimensis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3096
2092,Oligocottus rimensis,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3116
2092,Oligocottus rimensis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3136
2093,Oligocottus rubellio,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3763
2093,Oligocottus rubellio,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3783
2093,Oligocottus rubellio,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3097
2093,Oligocottus rubellio,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3117
2093,Oligocottus rubellio,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3137
2093,Oligocottus rubellio,fish,1,1544,Heptacyclus buthi,leech,1,6,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2526
2094,Oligocottus snyderi,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3764
2094,Oligocottus snyderi,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3784
2094,Oligocottus snyderi,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3098
2094,Oligocottus snyderi,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3118
2094,Oligocottus snyderi,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3138
2094,Oligocottus snyderi,fish,1,2115,Lecithaster gibbosus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2073
2094,Oligocottus snyderi,fish,1,2113,Podocotyle californica,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2045
2094,Oligocottus snyderi,fish,1,2113,Podocotyle californica,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2074
2094,Oligocottus snyderi,fish,1,2183,Zoogonoides viviparus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2075
2094,Oligocottus snyderi,fish,1,2147,Myxidium incurvatum,myxozoan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2142
2094,Oligocottus snyderi,fish,1,1544,Heptacyclus buthi,leech,1,6,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2525
2095,Oligocottus spp.,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3765
2095,Oligocottus spp.,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3785
2095,Oligocottus spp.,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3099
2095,Oligocottus spp.,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3119
2095,Oligocottus spp.,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3139
984,Crangon handi,shrimp,1,2086,Enophrys bison,fish,1,1,3,6,2,361,mudflat in Northern California,low,pools,NA,yes,NA,11156
984,Crangon handi,shrimp,1,2097,Scorpaenichthys marmoratus,fish,1,1,4,10,1,365,Northern CA,low,pools,NA,yes,lab feeding,11249
984,Crangon handi,shrimp,1,1219,Argeia pugettensis,isopod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3141
984,Crangon handi,shrimp,1,296,Volvarina taeniolata,snail,1,3,3,10,1,279,NA,low,pools,NA,no,NA,3930
603,planktonic diatoms,phytoplankton,1,1286,Gammaropsis thompsoni,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6457
603,planktonic diatoms,phytoplankton,1,101,Anthopleura elegantissima,anemone,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,4525
603,planktonic diatoms,phytoplankton,1,495,Colidotea rostrata,isopod,1,3,1,3,1,288,NA,low,both,NA,no,eating same food as Strongylocentrotus purpuratus host,3949
603,planktonic diatoms,phytoplankton,1,795,Tubulipora aliciae,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5631
603,planktonic diatoms,phytoplankton,1,367,Mytilus edulis,mussel,1,1,1,3,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3729
603,planktonic diatoms,phytoplankton,1,455,Pollicipes polymerus,barnacle,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,4686
603,planktonic diatoms,phytoplankton,1,471,Megabalanus californicus,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4658
603,planktonic diatoms,phytoplankton,1,1694,Spirorbis bifurcatus,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7374
603,planktonic diatoms,phytoplankton,1,1979,Mediaster aequalis,asteroid,1,1,2,3,2,319,"Puget Sound, WA",low,pools,no,yes,NA,10273
603,planktonic diatoms,phytoplankton,1,2348,rotifers,microorganism,1,1,1,3,1,347; Light & Smith,NA,all,pools,NA,yes,NA,10729
603,planktonic diatoms,phytoplankton,1,2354,Oscarella carmela,sponge,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,7640
603,planktonic diatoms,phytoplankton,1,1064,Harpacticus compressus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5960
603,planktonic diatoms,phytoplankton,1,1111,Parathalestris californica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6303
603,planktonic diatoms,phytoplankton,1,1110,Parathalestris bulbiseta,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6296
603,planktonic diatoms,phytoplankton,1,1056,Ectinosoma melaniceps,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5918
603,planktonic diatoms,phytoplankton,1,370,Limaria hemphilli,clam,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5680
603,planktonic diatoms,phytoplankton,1,366,Mytilus californianus,mussel,1,1,1,3,1,"Morris, Abbott, & Haderlie",NA,high to middle,pools,NA,yes,NA,3728
603,planktonic diatoms,phytoplankton,1,821,Membranipora serrilamella,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5365
603,planktonic diatoms,phytoplankton,1,820,Membranipora membranacea,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5351
603,planktonic diatoms,phytoplankton,1,630,Barentsia ramosa,entoproct,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,6366
603,planktonic diatoms,phytoplankton,1,768,Scrupocellaria californica,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5099
603,planktonic diatoms,phytoplankton,1,131,Dendrobeania laxa,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4994
603,planktonic diatoms,phytoplankton,1,806,Caulibugula ciliata,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4980
603,planktonic diatoms,phytoplankton,1,128,Tricellaria occidentalis,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5113
603,planktonic diatoms,phytoplankton,1,787,Crisia occidentalis,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5211
603,planktonic diatoms,phytoplankton,1,30,Clathria originalis,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7598
603,planktonic diatoms,phytoplankton,1,23,Antho lithophoenix,sponge,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7556
603,planktonic diatoms,phytoplankton,1,21,Antho karykina,sponge,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7549
603,planktonic diatoms,phytoplankton,1,28,Clathria pennata,sponge,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7612
603,planktonic diatoms,phytoplankton,1,42,Tedania toxicalis,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7696
603,planktonic diatoms,phytoplankton,1,746,Haliclona permollis,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7416
603,planktonic diatoms,phytoplankton,1,741,Suberites suberea,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7675
603,planktonic diatoms,phytoplankton,1,96,Clavularia sp.,octocoral,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6863
603,planktonic diatoms,phytoplankton,1,92,Aglaophenia latirostris,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6499
603,planktonic diatoms,phytoplankton,1,99,Anthopleura xanthogrammica,anemone,1,1,NA,4,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,pools,y,y,NA,10265
603,planktonic diatoms,phytoplankton,1,106,Urticina lofotensis,anemone,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4560
603,planktonic diatoms,phytoplankton,1,1695,Spirorbis marioni,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7381
603,planktonic diatoms,phytoplankton,1,834,Tricellaria circumternata,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5106
603,planktonic diatoms,phytoplankton,1,173,Aplidium arenatum,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7759
603,planktonic diatoms,phytoplankton,1,182,Eudistoma ritteri,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7752
603,planktonic diatoms,phytoplankton,1,177,Ritterella aequalisiphonis,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7794
603,planktonic diatoms,phytoplankton,1,2339,Balanus sp.,barnacle,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,4630
603,planktonic diatoms,phytoplankton,1,436,Phragmatopoma californica,polychaete,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7150
603,planktonic diatoms,phytoplankton,1,623,Celleporella sp.,bryozoan,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,5323
603,planktonic diatoms,phytoplankton,1,250,Thylacodes squamigerus,vermetid,1,1,1,3,1,"Morris, Abbott, & Haderlie; MacGintie & MacGintie 1949; Hadfield 1967; Light & Smith",NA,all,pools,NA,yes,NA,3722
603,planktonic diatoms,phytoplankton,1,462,Semibalanus cariosus,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4672
603,planktonic diatoms,phytoplankton,1,390,Penitella penita,boring clam,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,4847
603,planktonic diatoms,phytoplankton,1,363,Adula californiensis,boring clam,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4805
603,planktonic diatoms,phytoplankton,1,384,Hiatella arctica,boring clam,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4791
603,planktonic diatoms,phytoplankton,1,251,Petaloconchus montereyensis,vermetid,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3723
603,planktonic diatoms,phytoplankton,1,258,Crepidula adunca,slipper snail,1,1,1,3,1,"Morris, Abbott, & Haderlie",NA,middle,pools,NA,yes,NA,3724
603,planktonic diatoms,phytoplankton,1,260,Bostrycapulus aculeatus,slipper snail,1,1,1,3,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3725
603,planktonic diatoms,phytoplankton,1,262,Crepidula nummaria,slipper snail,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3726
603,planktonic diatoms,phytoplankton,1,263,Crepidula onyx,slipper snail,1,1,1,3,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3727
603,planktonic diatoms,phytoplankton,1,754,Zooplankton,zooplankton,6,1,4,4,1,none,NA,all,pools,no,yes,pure inference,10371
603,planktonic diatoms,phytoplankton,1,58,Halisarca sp.,sponge,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7500
603,planktonic diatoms,phytoplankton,1,65,Axocielita originalis,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7563
603,planktonic diatoms,phytoplankton,1,767,Sarsia sp.,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6583
603,planktonic diatoms,phytoplankton,1,465,Balanus crenatus,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4609
603,planktonic diatoms,phytoplankton,1,466,Balanus trigonus,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4637
603,planktonic diatoms,phytoplankton,1,441,Thelepus setosus,polychaete,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3732
603,planktonic diatoms,phytoplankton,1,442,Bispira sp.,polychaete,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3193
603,planktonic diatoms,phytoplankton,1,900,Pycnoclavella stanleyi,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7703
603,planktonic diatoms,phytoplankton,1,905,Chelyosoma productum,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7710
603,planktonic diatoms,phytoplankton,1,940,Aglaophenia inconspicua,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6492
603,planktonic diatoms,phytoplankton,1,469,Balanus aquila,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4602
603,planktonic diatoms,phytoplankton,1,470,Balanus nubilus,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4616
603,planktonic diatoms,phytoplankton,1,801,Bugula pacifica,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,4959
603,planktonic diatoms,phytoplankton,1,802,Bugula pugeti,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4966
603,planktonic diatoms,phytoplankton,1,804,Callopora corniculifera,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5008
603,planktonic diatoms,phytoplankton,1,965,Orthopyxis integra,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6541
603,planktonic diatoms,phytoplankton,1,553,Cancer oregonensis,true crab,1,1,2,3,1,330,"Puget Sound, WA",low,both,no,yes,NA,10360
603,planktonic diatoms,phytoplankton,1,921,Coryne eximia,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6562
603,planktonic diatoms,phytoplankton,1,925,Coryne sp.,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6569
603,planktonic diatoms,phytoplankton,1,786,Crisia maxima,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5204
603,planktonic diatoms,phytoplankton,1,788,Crisia serrulata,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5218
603,planktonic diatoms,phytoplankton,1,815,Dendrobeania curvirostrata,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4987
603,planktonic diatoms,phytoplankton,1,184,Eudistoma diaphanes,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7738
603,planktonic diatoms,phytoplankton,1,902,Eudistoma molle,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7745
603,planktonic diatoms,phytoplankton,1,792,Filicrisia franciscana,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5225
603,planktonic diatoms,phytoplankton,1,783,Flustrellidra spinifera,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5302
603,planktonic diatoms,phytoplankton,1,981,Alcyonium sp.,octocoral,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6849
603,planktonic diatoms,phytoplankton,1,946,Halecium sp.,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6604
603,planktonic diatoms,phytoplankton,1,2301,Hippothoa sp.,bryozoan,1,1,4,4,1,NA,NA,unknown,pools,NA,yes,NA,5330
603,planktonic diatoms,phytoplankton,1,910,Hydractinia armata,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6611
603,planktonic diatoms,phytoplankton,1,35,Hymedesmia (Stylopus) arndti,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7514
603,planktonic diatoms,phytoplankton,1,2302,Lasaea cistula,bivalve,1,1,4,4,1,NA,NA,high to middle,pools,NA,yes,NA,4721
603,planktonic diatoms,phytoplankton,1,839,Jullienula hippocrepis,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5176
603,planktonic diatoms,phytoplankton,1,819,Membranipora raymondi,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5358
603,planktonic diatoms,phytoplankton,1,822,Membranipora tuberculata,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5372
603,planktonic diatoms,phytoplankton,1,865,Microporella californica,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5379
603,planktonic diatoms,phytoplankton,1,867,Microporella cribrosa,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5393
603,planktonic diatoms,phytoplankton,1,868,Microporella infundibulipora,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5400
603,planktonic diatoms,phytoplankton,1,870,Microporella umboniformis,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5414
603,planktonic diatoms,phytoplankton,1,216,Metandrocarpa taylori,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7822
603,planktonic diatoms,phytoplankton,1,82,Ectopleura marina,hydroid,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,6751
603,planktonic diatoms,phytoplankton,1,952,Plumularia lagenifera,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6653
603,planktonic diatoms,phytoplankton,1,951,Plumularia goodei,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6646
603,planktonic diatoms,phytoplankton,1,953,Plumularia setacea,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6660
603,planktonic diatoms,phytoplankton,1,840,Reginella furcata,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5183
603,planktonic diatoms,phytoplankton,1,841,Reginella nitida,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5190
603,planktonic diatoms,phytoplankton,1,959,Sertularia argentea,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6716
603,planktonic diatoms,phytoplankton,1,962,Symplectoscyphus turgidus,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6744
603,planktonic diatoms,phytoplankton,1,935,Tubularia harrimani,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6765
603,planktonic diatoms,phytoplankton,1,468,Balanus regalis,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4623
603,planktonic diatoms,phytoplankton,1,891,Terebratalia transversa,brachiopod,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,4882
603,planktonic diatoms,phytoplankton,1,529,Petrolisthes eriomerus,porcelain crab,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3196
603,planktonic diatoms,phytoplankton,1,2338,Foraminifera,microorganisms,1,1,2,4,1,Light & Smith,NA,all,pools,NA,yes,highly generalized,10733
603,planktonic diatoms,phytoplankton,1,1009,Paguristes ulreyi,hermit crab,1,1,4,3,1,296,NA,low,pools,NA,yes,NA,4177
603,planktonic diatoms,phytoplankton,1,365,Musculus pygmaeus,mussel,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,6828
603,planktonic diatoms,phytoplankton,1,1957,Gregariella coarctata,mussel,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6800
603,planktonic diatoms,phytoplankton,1,1960,Modiolus modiolus,mussel,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6821
603,planktonic diatoms,phytoplankton,1,1961,Mytilus trossulus,mussel,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6842
603,planktonic diatoms,phytoplankton,1,2340,Acanthomysis sp.,mysid,1,1,1,6,1,306,NA,all,pools,NA,yes,NA,4263
603,planktonic diatoms,phytoplankton,1,1962,Crassadoma gigantea,scallop,NA,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7241
603,planktonic diatoms,phytoplankton,1,2351,Aplysilla polyraphis,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7451
603,planktonic diatoms,phytoplankton,1,1420,Perotripus brevis,caprellid,1,1,3,3,1,320,"Puget Sound, WA",very low,pools,no,yes,NA,10329
603,planktonic diatoms,phytoplankton,1,2353,Mytilus galloprovincialis,mussel,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6835
603,planktonic diatoms,phytoplankton,1,385,Netastoma rostratum,boring clam,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4826
603,planktonic diatoms,phytoplankton,1,973,Diadumene lighti,anemone,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,4574
603,planktonic diatoms,phytoplankton,1,964,Orthopyxis everta,hydroid,5,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,6534
603,planktonic diatoms,phytoplankton,1,1674,Eudistylia polymorpha,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7178
603,planktonic diatoms,phytoplankton,1,443,Pseudopotamilla occelata,polychaete,1,1,2,3,2,335; 336,NA,low,pools,NA,yes,NA,7192
603,planktonic diatoms,phytoplankton,1,796,Tubulipora pacifica,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5638
603,planktonic diatoms,phytoplankton,1,797,Tubulipora tuba,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5645
603,planktonic diatoms,phytoplankton,1,1065,Harpacticus pacificus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5967
603,planktonic diatoms,phytoplankton,1,1066,Harpacticus septentrionalis,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5974
603,planktonic diatoms,phytoplankton,1,1067,Harpacticus spinulosus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5981
603,planktonic diatoms,phytoplankton,1,1068,Harpacticus uniremis,copepod,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,5988
603,planktonic diatoms,phytoplankton,1,876,Phidolopora pacifica,bryozoan,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5449
603,planktonic diatoms,phytoplankton,1,264,Crepipatella lingulata,slipper snail,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7283
603,planktonic diatoms,phytoplankton,1,386,Chaceia ovoidea,boring clam,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4819
603,planktonic diatoms,phytoplankton,1,779,Myosoma spinosa,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6380
603,planktonic diatoms,phytoplankton,1,941,Aequorea victoria,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6485
603,planktonic diatoms,phytoplankton,1,942,Aequorea victoria,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6996
603,planktonic diatoms,phytoplankton,1,460,Membranobalanus orcutti,barnacle,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,4665
603,planktonic diatoms,phytoplankton,1,904,Ritterella rubra,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7801
603,planktonic diatoms,phytoplankton,1,175,Synoicum parfustis,tunicate,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7773
603,planktonic diatoms,phytoplankton,1,154,Cucumaria pseudocurata,cucumber,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,pools,NA,yes,NA,3721
603,planktonic diatoms,phytoplankton,1,847,Cryptosula pallasiana,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5239
