id.x,species,alternate_nomenclature,category,common_name,functional_role,range,life_stage,body_size_mm,n_s_both,commonality,source,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,preys_on,trophic_strategy,how_picky,eaten_by,non_trophic_epicommensal_w,mutualist_w,parasitized_by,unknown_symbiosis,parasitic_on,how_picky_symbiotically,notes,node_type,node_resolution,web_enter_code,enter_code_2,googled,justification,confidence,x41,clean_zone,id.y,kingdom,phylum,class,subclass,infraclass,subterclass,superorder,superfamily,family,genus,subphylum,order,subfamily,superclass,suborder,infraorder,parvorder,subkingdom,infrakingdom,tribe,subgenus,infraphylum,parvphylum,gigaclass,megaclass,phylum_division,subphylum_subdivision,subtribe,section,subsection,subspecies,epifamily
1425,Thysanoessa spinifera,NA,euphausid,NA,zooplankton,Bering Sea to mid-Baja California,adult,16-25,Both,unclear,Light & Smith,all,neritic,solitary,mobile,NA,filter feeder,generalist,"fish, birds",NA,NA,dajid isopod parasitic castrator,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,237874,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Eucarida,NA,Euphausiidae,Thysanoessa,Crustacea,Euphausiacea,NA,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,Tigriopus californicus,NA,copepod,tig,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",high,splash pools,aggregating,mobile,"Tigriopus californicus, microalgal film, detritus, plankton, ""small animals""",omnivore,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,fix,NA,NA,NA,NA,NA,293140,Animalia,Arthropoda,Copepoda,NA,Neocopepoda,NA,Podoplea,NA,Harpacticidae,Tigriopus,Crustacea,Harpacticoida,NA,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,Timarete luxuriosa,NA,polychaete,NA,NA,Southern California,adult,NA,S,present,Light & Smith,all,Under intertidal rocks covered with algae,solitary,mobile,NA,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,334943,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Cirratulidae,Timarete,NA,Terebellida,NA,NA,Cirratuliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,Timarete perbranchiata,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,Under intertidal rocks covered with algae,solitary,mobile,NA,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,334944,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Cirratulidae,Timarete,NA,Terebellida,NA,NA,Cirratuliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,Tiron biocellata,NA,gammarid,NA,NA,NA,adult,4.5999999999999996,NA,present,Light & Smith,all,Rock bottoms associated with the worms Diopatra and Nothria.,solitary,mobile,NA,unknown,generalist,NA,Diopatra and Nothria,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,555603,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Synopioidea,Synopiidae,Tiron,Crustacea,Amphipoda,Tironinae,Multicrustacea,Amphilochidea,Lysianassida,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,Tisbe furcata,NA,copepod,NA,zooplankton,cosmopolitan,adult,NA,Both,present,Light & Smith,all,"Eelgrass, detrital, and microalgal habitats.",aggregating,mobile,NA,filter feeder,generalist,juvenile salmon and other small fish,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,116665,Animalia,Arthropoda,Copepoda,NA,Neocopepoda,NA,Podoplea,NA,Tisbidae,Tisbe,Crustacea,Harpacticoida,Tisbinae,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,Tonicella lineata,NA,chiton,NA,NA,NA,adult,NA,N,present,"Morris, Abbott, & Haderlie; light & Smith",low,"erect or crustose coralline algae, in OR: under Strongylocentrotus",solitary,mobile,coralline algae; upper layer of persistent coralline crustose algae,grazer,specialist,"Pisaster ochraceus, Leptasterias hexactis",NA,NA,NA,NA,NA,NA,behavior changes from CA to OR,Taxonomic,Species,3,fix,NA,NA,NA,NA,NA,386441,Animalia,Mollusca,Polyplacophora,Neoloricata,NA,NA,NA,Mopalioidea,Tonicellidae,Tonicella,NA,Chitonida,Tonicellinae,NA,Acanthochitonina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,Tonicella lokii,NA,chiton,NA,NA,Columbia River to Point Conception,adult,NA,N,common,Light & Smith,middle to low,NA,solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,NA,NA,NA,NA,NA,NA,middle,386442,Animalia,Mollusca,Polyplacophora,Neoloricata,NA,NA,NA,Mopalioidea,Tonicellidae,Tonicella,NA,Chitonida,Tonicellinae,NA,Acanthochitonina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,Tonicella undocaerulea,NA,chiton,NA,NA,Columbia River to Point Conception,adult,NA,N,rare,Light & Smith,very low,more common subtidally,solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,386445,Animalia,Mollusca,Polyplacophora,Neoloricata,NA,NA,NA,Mopalioidea,Tonicellidae,Tonicella,NA,Chitonida,Tonicellinae,NA,Acanthochitonina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,Tonicella venusta,NA,chiton,NA,NA,Pacific Northwest to Northern Baja California,adult,NA,Both,rare,Light & Smith,very low,"top and sides of rocks, more common subtidally",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,386446,Animalia,Mollusca,Polyplacophora,Neoloricata,NA,NA,NA,Mopalioidea,Tonicellidae,Tonicella,NA,Chitonida,Tonicellinae,NA,Acanthochitonina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,Trachelobdella oregonensis,NA,leech,NA,NA,Oregon,adult,NA,not in CA,unclear,Light & Smith,low,parasite of cabezon,solitary,mobile,NA,parasite,specialist,NA,NA,NA,NA,NA,Scorpaenicthys marmoratus,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,370696,Animalia,Annelida,Clitellata,Hirudinea,Euhirudinea,NA,NA,NA,Piscicolidae,Trachelobdella,NA,Rhynchobdellida,Piscicolinae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,Trachypleustes trevori,NA,gammarid,NA,NA,NA,adult,5,NA,present,Light & Smith,all,Associated with sponges and tunicates under rocks of exposed coasts,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549684,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Amphilochoidea,Pleustidae,Trachypleustes,Crustacea,Amphipoda,Parapleustinae,Multicrustacea,Amphilochidea,Amphilochida,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,Trapania velox,NA,nudibranch,NA,NA,Central California to Mexico,adult,NA,Both,uncommon,"Morris, Abbott, & Haderlie; light & Smith",low,NA,solitary,mobile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,531248,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Onchidoridoidea,Goniodorididae,Trapania,NA,Nudibranchia,Anculinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,Traskorchestia georgiana,NA,gammarid,NA,NA,NA,adult,13.5,NA,unclear,Light & Smith,high,"In the drift line of protected stony and pebbly beaches, on sand with windrows of Zostera and Sargassum and usually co-occurring with T. traskiana.",solitary,mobile,algae wrack,detritivore,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,557374,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Talitroidea,Talitridae,Traskorchestia,Crustacea,Amphipoda,Talitrinae,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Talitroidae
1402,Traskorchestia traskiana,NA,gammarid,NA,NA,NA,adult,17,NA,present,Light & Smith,high,"On rocky beaches, occasionally on sandy beaches with algae",solitary,mobile,algae wrack,detritivore,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,557376,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Talitroidea,Talitridae,Traskorchestia,Crustacea,Amphipoda,Talitrinae,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Talitroidae
1479,Trechus ovipennis,NA,insect,NA,NA,NA,adult,NA,NA,uncommon,Light & Smith,all,found in crevices and under loose stones. Adults are nocturnal and have predator/scavenger tendencies,solitary,mobile,NA,carnivore (scavenger + predator),generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,trematode_1,NA,trematode,NA,NA,NA,NA,NA,NA,NA,PO,NA,NA,solitary,sessile,NA,parasite,obligate,NA,NA,NA,NA,NA,NA,NA,NA,Common Name,Morphospecies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,trematode_2,NA,trematode,NA,NA,NA,NA,NA,NA,NA,PO,NA,NA,solitary,sessile,NA,parasite,obligate,NA,NA,NA,NA,NA,NA,NA,NA,Common Name,Morphospecies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Triakis semifasciata,NA,shark,leopard shark,NA,NA,adult,NA,Both,NA,D. Canestro,NA,NA,solitary,mobile,NA,typical predator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Life Stage,2,NA,NA,NA,NA,NA,NA,279060,Animalia,Chordata,Elasmobranchii,Neoselachii,Selachii,NA,Galeomorphi,NA,Triakidae,Triakis,Vertebrata,Carcharhiniformes,Triakinae,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,Triakis semifasciata,NA,shark,leopard shark,NA,NA,juvenile,NA,Both,NA,D. Canestro,NA,NA,solitary,mobile,NA,typical predator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Life Stage,2,NA,NA,NA,NA,NA,NA,279060,Animalia,Chordata,Elasmobranchii,Neoselachii,Selachii,NA,Galeomorphi,NA,Triakidae,Triakis,Vertebrata,Carcharhiniformes,Triakinae,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,Triakis semifasciata,NA,shark,leopard shark,NA,NA,neonate,NA,Both,NA,D. Canestro,NA,NA,solitary,mobile,NA,typical predator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Life Stage,2,NA,NA,NA,NA,NA,NA,279060,Animalia,Chordata,Elasmobranchii,Neoselachii,Selachii,NA,Galeomorphi,NA,Triakidae,Triakis,Vertebrata,Carcharhiniformes,Triakinae,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Triaulolaimus triaulolaimus,NA,nematode,NA,NA,Dillon Beach,adult,NA,N,unclear,Light & Smith,all,Sediment held by holdfasts of Egregia menziesii on intertidal rocks,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,1580204,Animalia,Nematoda,Enoplea,Enoplia,NA,NA,NA,Ironoidea,Leptosomatidae,Triaulolaimus,NA,Enoplida,Synonchinae,NA,Ironina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,Tricellaria circumternata,Trincellaria ternata,bryozoan,NA,NA,"British Columbia, Dillon Beach and Big Sur, central California",adult,2 - 200,N,present,Light & Smith,low,"attached to hydroids, arenaceous worm tubes, erect bryozoan colonies, seaweeds",colonial,sessile,NA,filter feeder,generalist,NA,"hydroids, aranaceous worms, bryozoans, algae",NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,469473,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Buguloidea,Candidae,Tricellaria,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,Tricellaria occidentalis,NA,bryozoan,NA,NA,"? British Columbia, California, ? Baja California",adult,2 - 200,both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"common in fouling on boat hulls, other hard substrates, algae",colonial,sessile,NA,filter feeder,generalist,NA,algae,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,395061,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Buguloidea,Candidae,Tricellaria,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Triceratonema microlobatum,NA,nematode,NA,NA,"Point Pinos, Pacific Grove",adult,NA,N,unclear,Light & Smith,all,From holdfasts of Egregia on intertidal rocks,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,Trichocorixa reticulata,NA,insect,water boatmen,NA,NA,adult,NA,Both,abundant,Light & Smith,high,tide pools,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,508076,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,NA,NA,NA,Corixidae,Trichocorixa,Crustacea,Hemiptera,Corixinae,Allotriocarida,Heteroptera,NA,NA,NA,NA,Corixini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,Trichocorixa verticalis californica,NA,insect,water boatmen,NA,Humboldt Bay to San Francisco Bay,adult,NA,N,present,Light & Smith,all,tide pools with T. reticulata,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,Trichophrya salparum,NA,ciliate,NA,NA,NA,NA,NA,NA,NA,Burreson 1973,NA,in tunicates,solitary,mobile,NA,unknown,NA,NA,tunicates (see above),NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,NA,NA,NA,NA,NA,NA,427247,Chromista,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,NA,Trichophryidae,Trichophrya,Intramacronucleata,Endogenida,NA,NA,NA,NA,NA,Harosa,Alveolata,NA,NA,Ventrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Tricoma (Quadricoma) crassicomoides,NA,nematode,NA,NA,"Point Pinos, Pacific Grove, CA",adult,NA,N,unclear,Light & Smith,all,Egregia holdfasts on rocks,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,1305100,Animalia,Nematoda,Chromadorea,Chromadoria,NA,NA,NA,Desmoscolecoidea,Desmoscolecidae,Tricoma,NA,Desmoscolecida,Tricominae,NA,Desmoscolecina,NA,NA,NA,NA,NA,Tricoma (Quadricoma),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tricoma (Quadricoma) loricata,NA,nematode,NA,NA,"Point Pinos, Pacific Grove, CA",adult,NA,N,unclear,Light & Smith,all,Egregia holdfasts on rocks,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,1305125,Animalia,Nematoda,Chromadorea,Chromadoria,NA,NA,NA,Desmoscolecoidea,Desmoscolecidae,Tricoma,NA,Desmoscolecida,Tricominae,NA,Desmoscolecina,NA,NA,NA,NA,NA,Tricoma (Quadricoma),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Tricoma crassicoma,NA,nematode,NA,NA,"Jenner, Pacific Grove, and Dillon Beach",adult,NA,N,unclear,Light & Smith,all,NA,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,1305297,Animalia,Nematoda,Chromadorea,Chromadoria,NA,NA,NA,Desmoscolecoidea,Desmoscolecidae,Tricoma,NA,Desmoscolecida,Tricominae,NA,Desmoscolecina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,Trididemnum opacum,NA,tunicate,NA,NA,NA,adult,NA,Both,NA,"Morris, Abbott, & Haderlie",low,caves and crevices,colonial,sessile,NA,filter feeder,NA,Lamellaria stearnsii,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,3,fix,NA,NA,NA,NA,NA,251518,Animalia,Chordata,Ascidiacea,NA,NA,NA,NA,NA,Didemnidae,Trididemnum,Tunicata,Aplousobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,Trimusculus reticulatus,NA,snail,reticulate button snail,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; light & Smith",middle,"hidden in caves, horizontal crevices, upsidedown, empty burrows of rock borers",aggregating,mobile,"""food particles""",filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,fix,NA,NA,NA,NA,NA,414592,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Ellobioidea,Trimusculidae,Trimusculus,NA,Ellobiida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,Triopha catalinae,Triopha carpenteri,nudibranch,sea clown,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; light & Smith",middle to low,NA,solitary,mobile,"""arborescent bryozoans""; Caulibugula ciliata, Cellaria mandibulata, Crisia spp., Dendrobeania spp., Fil-
ter isia franciscana, and Scrupocellaria spp.",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,NA,NA,NA,NA,NA,middle,531258,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,Polyceridae,Triopha,NA,Nudibranchia,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,Triopha maculata,NA,nudibranch,spotted triopha,NA,Oregon to Mexico,adult,NA,Both,NA,"Morris, Abbott, & Haderlie",low tidepools,NA,solitary,mobile,"Caulibugula ciliata, Cauloramphus californiensis, Crisia",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,low,531262,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,Polyceridae,Triopha,NA,Nudibranchia,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,Triopha occidentalis,NA,nudibranch,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,Usually found on Macrocystis among bryozoans which it probably eats.,solitary,mobile,bryozoans,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,531264,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Polyceroidea,Polyceridae,Triopha,NA,Nudibranchia,Triophinae,NA,Doridina,Doridoidei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,Triphora pedroana,NA,snail,NA,NA,Columbia River to Point Conception,adult,6,N,present,Light & Smith,all,"In sand, gravel, rubble; associated with sponges",solitary,mobile,sponges,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,580772,Animalia,Mollusca,Gastropoda,Caenogastropoda,NA,NA,NA,Triphoroidea,Triphoridae,Triphora,NA,[unassigned] Caenogastropoda,Triphorinae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,Trissonchulus raskii,NA,nematode,NA,NA,"Moss Landing, Monterey Bay",adult,NA,N,unclear,Light & Smith,all,NA,solitary,mobile,NA,unknown,generalist,NA,NA,NA,NA,NA,NA,NA,single record?,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,227818,Animalia,Nematoda,Enoplea,Enoplia,NA,NA,NA,Ironoidea,Ironidae,Trissonchulus,NA,Enoplida,Thalassironinae,NA,Ironina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,Tritella laevis,NA,caprellid,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,"Intertidal on many substrates (hydroids, algae, bryozoans, coralline algae [e.g., Odonthalia], sponges);",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,431099,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Tritella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,Tritella pilimana,NA,caprellid,NA,NA,NA,adult,NA,N,present,Light & Smith,all,Widely occurring on open intertidal coast on many substrates (subtidal SoCal),solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,423805,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Tritella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,Triticella elongata,NA,bryozoan,NA,NA,NA,adult,NA,N (only Elkhorn Slough),NA,"Morris, Abbott, & Haderlie",NA,bays  in tunnels (invasive?),colonial,sessile,NA,filter feeder,NA,NA,on and in Scleroplax granulata,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,TRUE,FALSE,NA,NA,470704,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Triticelloidea,Triticellidae,Triticella,NA,Ctenostomatida,NA,NA,Stoloniferina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,Tritonia festiva,NA,nudibranch,diamondback,NA,NA,adult,NA,Both,uncommon,"Morris, Abbott, & Haderlie; light & Smith",low,NA,solitary,mobile,"Clavularia sp. (southern California only), Cryptophyton goddardi, Discophyton rudyi, and Gersemia rubiformis;",micropredator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549413,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Tritonioidea,Tritoniidae,Tritonia,NA,Nudibranchia,Tritoniinae,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,Tritonia myrakeenae,NA,nudibranch,NA,NA,Southern California to Costa Rica,adult,NA,S,present,Light & Smith,all,NA,solitary,mobile,NA,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549415,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Tritonioidea,Tritoniidae,Tritonia,NA,Nudibranchia,Tritoniinae,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,Tritonia pickensi,NA,nudibranch,NA,NA,Southern California to Costa Rica,adult,NA,S,present,Light & Smith,all,NA,solitary,mobile,Psammogorgia arbuscula.,micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,549414,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Tritonioidea,Tritoniidae,Tritonia,NA,Nudibranchia,Tritoniinae,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,Trivia californiana,NA,snail,California trivia,NA,NA,adult,NA,NA,rare,Light & Smith,low,moving North,solitary,mobile,"occidentalis, Membranipora membranacea, and Scrupocellaria cf.",micropredator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,2,fix,NA,NA,NA,NA,NA,848922,Animalia,Mollusca,Gastropoda,Caenogastropoda,NA,NA,NA,Velutinoidea,Triviidae,Trivia,NA,Littorinimorpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
