nodeNum,species,synonymies,organismal_category,common_name,range,body_size_mm,province,commonality,reference_justification,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,trophic_strategy,notes,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,life_stage,web_enter_code,clean_stage
874,Parasmittina trispinosa,NA,bryozoan,NA,Point Dume to Baja California,2 - 200,S,present,Light & Smith,low,"on gravel, sponge, shell;",colonial,sessile,filter feeder,NA,Taxonomic,Species,111547,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Parasmittina,adult,1,1
875,Parasmittina tubulata,NA,bryozoan,NA,"northern California to Scammons Lagoon, Baja California",2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,470445,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Parasmittina,adult,1,1
880,Raymondcia osburni,NA,bryozoan,NA,"Channel Islands, may range from Alaska to California, ? Galapagos Islands",2 - 200,Both,present,Light & Smith,all,"on rock, shell",colonial,sessile,filter feeder,NA,Taxonomic,Species,472526,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Raymondcia,adult,1,1
885,Smittina ovirotula,NA,bryozoan,NA,"Channel Islands to Baja, Gulf of California",2 - 200,S,present,Light & Smith,low,on hard substrates,colonial,sessile,filter feeder,NA,Taxonomic,Species,470514,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina,adult,1,1
886,Smittina veleroa,NA,bryozoan,NA,Oregon to ? Galapagos Islands,2 - 200,Both,present,Light & Smith,low,"on shell, rock",colonial,sessile,filter feeder,NA,Taxonomic,Species,470513,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina,adult,1,1
887,Smittoidea prolifica,NA,bryozoan,NA,"San Francisco Bay, Channel Islands to Baja California",2 - 200,Both,present,Light & Smith,all,"on stone, shell, stems",colonial,sessile,filter feeder,NA,Taxonomic,Species,396735,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittoidea,adult,1,1
888,Stomachetosella condylata,NA,bryozoan,NA,Alaska to Channel Islands,2 - 200,Both,present,Light & Smith,low,"on shell, rock",colonial,sessile,filter feeder,NA,Taxonomic,Species,470600,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Stomachetosellidae,Stomachetosella,adult,1,1
794,Stomatopora granulata,NA,bryozoan,NA,NA,2 - 200,Both,common,Light & Smith,low,shallow water,colonial,sessile,filter feeder,NA,Taxonomic,Species,423779,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Stomatoporidae,Stomatopora,adult,1,1
846,Coleopora gigantea,NA,bryozoan,uncommon,"Monterey Bay, Channel Islands, Baja California",2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,986997,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Teuchoporidae,Coleopora,adult,1,1
862,Lagenicella neosocialis,NA,bryozoan,NA,NA,2 - 200,NA,present,Light & Smith,all,"on algae, rock, shell, bryozoans",colonial,sessile,filter feeder,NA,Taxonomic,Species,471765,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Teuchoporidae,Lagenicella,adult,1,1
863,Lagenicella punctulata,Lagenipora punctulata,bryozoan,NA,"? British Columbia, California, Baja California, Gulf of California,? Galapagos Islands",2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,471766,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Teuchoporidae,Lagenicella,adult,1,1
864,Lagenicella spinulosa,Lagenipora spinulosa,bryozoan,NA,Gulf of California; ? Galapagos Islands,2 - 200,S,present,Light & Smith,all,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,465719,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Teuchoporidae,Lagenicella,adult,1,1
832,Thalamoporella californica,NA,bryozoan,NA,"Monterey Bay, south",2 - 200,Both,present,Light & Smith,all,"on kelp, other algal substrates",colonial,sessile,filter feeder,NA,Taxonomic,Species,468453,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,adult,1,1
833,Thalamoporella gothica,NA,bryozoan,NA,"hallow, warmer California waters especially during El Nino years, more common in Gulf of California",2 - 200,S,present,Light & Smith,all,"on rock, shell",colonial,sessile,filter feeder,NA,Taxonomic,Species,216033,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,adult,1,1
141,Triticella elongata,NA,bryozoan,NA,NA,NA,N (only Elkhorn Slough),present,"Morris, Abbott, & Haderlie",NA,bays  in tunnels (invasive?),colonial,sessile,filter feeder,NA,Taxonomic,Species,470704,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Triticellidae,Triticella,adult,1,1
889,Trypostega claviculata,NA,bryozoan,NA,south to Morro Bay,2 - 200,Both,present,Light & Smith,low,"on shell, rock",colonial,sessile,filter feeder,NA,Taxonomic,Species,111581,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Trypostegidae,Trypostega,adult,1,1
848,Dakaria dawsoni,Watersipora,bryozoan,NA,British Columbia to Channel Islands,2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,472614,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Dakaria,adult,1,1
376,Glans carpenteri,NA,clam,little heart clam,NA,10,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,attaches by a byssus to the undersurfaces of rocks on open coast,solitary,mobile,filter feeder,broods young,Taxonomic,Species,504908,Animalia,Mollusca,Bivalvia,Carditida,Carditidae,Glans,adult,1,1
377,Kellia suborbicularis,Kellia laperousii,clam,smooth kelly clam,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"interstitial places; nestling on pilings, rocks, in mussel beds, empty barnacles, bottles,, pholad holes",solitary,mobile,filter feeder,"brood young , dwarf male",Taxonomic,Species,140161,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kellia,adult,1,1
382,Semele rupicola,NA,clam,semele-of-the-rocks,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,"crevices, mussel beds, little known",solitary,mobile,filter feeder,NA,Taxonomic,Species,507317,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semele,adult,1,1
378,Diplodonta orbella,NA,clam,round diplodonta,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,"under rocks, in rubble, builds a nest",solitary,mobile,filter feeder,NA,Taxonomic,Species,582539,Animalia,Mollusca,Bivalvia,Venerida,Ungulinidae,Diplodonta,adult,1,1
379,Irusella lamellifera,Irus lamellifer,clam,rock venus,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,"crevices, empty pholad burrows; Nestling among rocks, in pholad burrows along outer coast;",solitary,mobile,filter feeder,NA,Taxonomic,Species,507720,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Irusella,adult,1,1
381,Petricola californiensis,NA,clam,NA,NA,NA,S,fairly common,"Morris, Abbott, & Haderlie",low,among mussels,solitary,mobile,filter feeder,NA,Taxonomic,Species,507425,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Petricola,adult,1,1
380,Petricola carditoides,NA,clam,NA,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; Light & Smith",low,"crevices, empty pholad burrows",solitary,mobile,filter feeder,NA,Taxonomic,Species,507469,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Petricola,adult,1,1
969,Haliclystus sanjuanensis,NA,cnidarian,NA,"Unalaska Island in the Aleutians (53.4° N, 166.8° W) in the northwest, to Santa Barbara County, California, just north of Point Conception (34.5° N, 120.5° W)",NA,N,present,Mills et al (2023),low,"On living eelgrass, surfgrass, Zostera marina, Phyllospadix scouleri, or on various species of red, green,, brown algae",solitary,sessile,filter feeder,NA,Taxonomic,Species,NA,Animalia,Cnidaria,Staurozoa,Stauromedusae,Haliclystidae,Haliclystus,adult,1,1
967,Manania gwilliami,NA,cnidarian,NA,Vancouver Island to Baja California,400,Both,present,Light & Smith,low,"Attached to rocks, algae in surf-swept areas; very cryptic near coralline algae",solitary,sessile,filter feeder,NA,Taxonomic,Species,287219,Animalia,Cnidaria,Staurozoa,Stauromedusae,Haliclystidae,Manania,adult,1,1
1032,Ameira longipes,NA,copepod,NA,cosmopolitan,NA,Both,common,Light & Smith,all,"high intertidal pools to shallow subtidal eelgrass beds where microalgal epiphytes, detritus occur",aggregating,mobile,filter feeder,NA,Taxonomic,Species,115517,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Ameira,adult,1,1
1033,Ameira parvuloides,NA,copepod,NA,no data,NA,no data,present,Light & Smith,no data,no data,aggregating,mobile,filter feeder,NA,Taxonomic,Species,115522,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Ameira,adult,1,1
1035,Nitocra californica,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tide pool with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Subspecies,1735342,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Nitocra,adult,1,1
1034,Nitokra spinipes,NA,copepod,NA,cosmopolitan,NA,Both,present,Light & Smith,high,tide pools with freshwater input.,aggregating,mobile,filter feeder,NA,Taxonomic,Species,115576,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Nitokra,adult,1,1
1036,Praeleptomesochra similis,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"Tidal pools, shell sand, stones, algae.",aggregating,mobile,filter feeder,NA,Taxonomic,Species,360268,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Praeleptomesochra,adult,1,1
1038,Pseudoleptomesochra typica,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tidal pools containing shell sand, stones,, algae off HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Species,355209,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Pseudoleptomesochra,adult,1,1
1037,Psyllocamptus triarticulatus,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tidal pools containing shell sand, stones,, algae off HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Species,360377,Animalia,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Psyllocamptus,adult,1,1
1039,Laophontodes hedgpethi,NA,copepod,NA,NA,NA,NA,present,Light & Smith,low,"Associated with Laminaria, other algal holdfasts",aggregating,mobile,filter feeder,NA,Taxonomic,Species,352692,Animalia,Arthropoda,Copepoda,Harpacticoida,Ancorabolidae,Laophontodes,adult,1,1
1040,Mesochra pygmaea,NA,copepod,NA,Pacific Coast,NA,Both,abundant,Light & Smith,low,affiliated with eelgrass,aggregating,mobile,filter feeder,NA,Taxonomic,Species,115705,Animalia,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Mesochra,adult,1,1
1041,Nannomesochra arupinensis,NA,copepod,NA,cosmopolitan,NA,S,present,Light & Smith,high,warm brackish pools with Enteromorpha,aggregating,mobile,filter feeder,NA,Taxonomic,Species,115714,Animalia,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Nannomesochra,adult,1,1
1043,Cletodes hartmannae,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tidal pools with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Species,350224,Animalia,Arthropoda,Copepoda,Harpacticoida,Cletodidae,Cletodes,adult,1,1
1044,Enhydrosoma hopkinsi,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tidal pools with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Species,115781,Animalia,Arthropoda,Copepoda,Harpacticoida,Cletodidae,Enhydrosoma,adult,1,1
1042,Paracrenhydrosoma karlingi,Acrenydrosoma karlingi,copepod,NA,NA,NA,NA,present,Light & Smith,low,Tidal pools with coarse sand,aggregating,mobile,filter feeder,NA,Taxonomic,Species,361521,Animalia,Arthropoda,Copepoda,Harpacticoida,Cletodidae,Paracrenhydrosoma,adult,1,1
1045,Dactylopusia crassipes,NA,copepod,NA,NA,NA,NA,common,Light & Smith,all,"variety of coastal vegetated, unvegetated habitats",aggregating,mobile,filter feeder,NA,Taxonomic,Species,364018,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,adult,1,1
1046,Dactylopusia glacialis,NA,copepod,NA,NA,NA,NA,common,Light & Smith,all,"microalgae, other vegetation",aggregating,mobile,filter feeder,NA,Taxonomic,Species,116556,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,adult,1,1
1047,Dactylopusia paratisboides,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,"Microalgae, epiphytes on eelgrass, other substrates",aggregating,mobile,filter feeder,NA,Taxonomic,Species,361076,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,adult,1,1
1048,Dactylopusia vulgaris inornata,NA,copepod,NA,NA,NA,NA,abundant,Light & Smith,low,"Abundant in epiphytes on eelgrass, macroalgae.",aggregating,mobile,filter feeder,NA,Taxonomic,Subspecies,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Dactylopusia,adult,1,1
1050,Diarthrodes dissimilis,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,"algae at DB, were also found by Watkins (1983) in intertidal vegetated habitats",aggregating,mobile,filter feeder,NA,Taxonomic,Species,351035,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Diarthrodes,adult,1,1
1051,Diarthrodes unisetosus,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,"algae at DB, were also found by Watkins (1983) in intertidal vegetated habitats",aggregating,mobile,filter feeder,NA,Taxonomic,Species,351041,Animalia,Arthropoda,Copepoda,Harpacticoida,Dactylopusiidae,Diarthrodes,adult,1,1
1054,Leptocaris armatus,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,Associated with algae and/or algal detritus,aggregating,mobile,filter feeder,NA,Taxonomic,Species,352814,Animalia,Arthropoda,Copepoda,Harpacticoida,Darcythompsoniidae,Leptocaris,adult,1,1
1055,Bradyellopsis foliatus,NA,copepod,NA,NA,NA,NA,uncommon,Light & Smith,low,sites dominated by macroalgae,aggregating,mobile,filter feeder,NA,Taxonomic,Species,349412,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Bradyellopsis,adult,1,1
1057,Ectinosoma breviarticulatum,NA,copepod,NA,Hopkins Marine Station,NA,NA,present,Light & Smith,all,"off HMS in a tidal pool with sand, algae",aggregating,mobile,filter feeder,NA,Taxonomic,Species,116035,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Ectinosoma,adult,1,1
1059,Ectinosoma californicum,NA,copepod,NA,Hopkins Marine Station,NA,NA,present,Light & Smith,all,rinsing of algae collected off HMS,aggregating,mobile,filter feeder,NA,Taxonomic,Species,116036,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Ectinosoma,adult,1,1
1058,Ectinosoma paranormani,NA,copepod,NA,Hopkins Marine Station,NA,NA,present,Light & Smith,all,"off HMS in a tidal pool with sand, algae",aggregating,mobile,filter feeder,NA,Taxonomic,Species,351272,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Ectinosoma,adult,1,1
1060,Halectinosoma kunzi,NA,copepod,NA,Hopkins Marine Station,NA,NA,present,Light & Smith,all,"off HMS in a tidal pool with shell, gravel",aggregating,mobile,filter feeder,NA,Taxonomic,Species,351987,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Halectinosoma,adult,1,1
1061,Halectinosoma longisetosum,NA,copepod,NA,Hopkins Marine Station,NA,NA,present,Light & Smith,all,"off HMS in a tidal pool with shell, gravel",aggregating,mobile,filter feeder,NA,Taxonomic,Species,351989,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Halectinosoma,adult,1,1
1062,Halectinosoma ornatum,NA,copepod,NA,Monterey Bay,NA,NA,present,Light & Smith,all,"algae from tide pool at Point Pinos, Monterey Bay",aggregating,mobile,filter feeder,NA,Taxonomic,Species,351990,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Halectinosoma,adult,1,1
1063,Pseudobradya pulchera,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,algae collected at DB,aggregating,mobile,filter feeder,NA,Taxonomic,Species,360329,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,adult,1,1
1071,Echinolaophonte briani,NA,copepod,NA,cosmopolitan,NA,Both,present,Light & Smith,all,"epiphytes, holdfasts of macroalgae, eelgrass",aggregating,mobile,filter feeder,NA,Taxonomic,Species,1648873,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Echinolaophonte,adult,1,1
1072,Heterolaophonte discophora,NA,copepod,NA,"Alaska to Monterey Bay, CA",NA,N,present,Light & Smith,all,"Macro-, microalgal, detritus-rich habitats",aggregating,mobile,filter feeder,NA,Taxonomic,Species,157695,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Heterolaophonte,adult,1,1
1073,Heterolaophonte variabilis,NA,copepod,NA,North American West Coast,NA,Both,common,Light & Smith,low,Lower intertidal algae; very common on eelgrass epiphytes all along the coast.,aggregating,mobile,filter feeder,NA,Taxonomic,Species,352345,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Heterolaophonte,adult,1,1
1074,Laophonte acutirostris,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tide pool containing coarse shell sand, near HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Species,352580,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Laophonte,adult,1,1
1075,Laophonte cornuta,NA,copepod,NA,North American West Coast,NA,Both,common,Light & Smith,all,"associated with algae, common all along the coast",aggregating,mobile,filter feeder,NA,Taxonomic,Species,116259,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Laophonte,adult,1,1
1076,Laophonte sp.,NA,copepod,NA,NA,NA,NA,present,Light & Smith,all,"in tide pools near macroalgae (Watkins 1983), also in epiphytes, microalgae in Puget Sound.",aggregating,mobile,filter feeder,NA,Taxonomic,Species,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Laophonte,adult,1,1
1077,Paralaophonte pacifica,NA,copepod,NA,southern British Columbia to southern California,NA,Both,common,Light & Smith,all,"in epiphytes, microalgae.",aggregating,mobile,filter feeder,NA,Taxonomic,Species,354246,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Paralaophonte,adult,1,1
1078,Paronychocamptus proprius,NA,copepod,NA,Hopkins Marine Station,NA,N,present,Light & Smith,all,"tide pool with shell sand, stones,, algae near HMS",aggregating,mobile,filter feeder,NA,Taxonomic,Species,354629,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Paronychocamptus,adult,1,1
1079,Pseudonychocamptus paraproximus,NA,copepod,NA,"Puget Sound, WA to Monterey Bay, CA",NA,N,present,Light & Smith,all,"more commonly subtidal; from a Point Pinos, Monterey Bay tide pool, in fine sand",aggregating,mobile,filter feeder,NA,Taxonomic,Species,355224,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Pseudonychocamptus,adult,1,1
1080,Pseudonychocamptus spinifer,NA,copepod,NA,"Puget Sound, WA to Hopkins Marine Station",NA,N,present,Light & Smith,all,"Described from a tide pool with shell sand, stones,, algae near HMS. Common in Puget Sound around eelgrass, in lower intertidal, shallow subtidal sandy mud.",aggregating,mobile,filter feeder,NA,Taxonomic,Species,355225,Animalia,Arthropoda,Copepoda,Harpacticoida,Laophontidae,Pseudonychocamptus,adult,1,1
